,0,1
166,Delivery,Positive
167,Positive,Company
168,Missing Items,Delivery
169,Positive,Company
170,Delivery,Company
171,Deffect,Wrong Item
172,Wrong Item,Delivery
173,Deffect,Wrong Item
174,Missing Items,Wrong Item
175,Company,Deffect
176,Positive,Company
177,Company,Missing Items
178,Company,Positive
179,Company,Delivery
180,Company,Wrong Item
181,Missing Items,Company
182,Positive,Company
183,Positive,Company
184,Positive,Company
185,Positive,Company
186,Positive,Company
187,Positive,Company
188,Positive,Company
189,Positive,Company
190,Positive,Company
191,Delivery,Positive
192,Wrong Item,Deffect
193,Positive,Company
194,Delivery,Others
195,Positive,Delivery
196,Positive,Company
197,Positive,Company
198,Positive,Delivery
199,Positive,Delivery
200,Positive,Others
201,Positive,Delivery
202,Positive,Delivery
203,Positive,Company
204,Positive,Others
205,Positive,Delivery
206,Positive,Delivery
207,Positive,Others
208,Positive,Delivery
209,Delivery,Positive
210,Positive,Company
211,Positive,Company
212,Company,Delivery
213,Positive,Company
214,Positive,Deffect
215,Wrong Item,Deffect
216,Wrong Item,Delivery
217,Delivery,Positive
218,Missing Items,Deffect
219,Positive,Delivery
220,Company,Delivery
221,Positive,Company
222,Positive,Company
223,Positive,Company
224,Positive,Delivery
225,Positive,Company
226,Positive,Others
227,Wrong Item,Delivery
228,Positive,Delivery
229,Positive,Delivery
230,Positive,Company
231,Positive,Missing Items
232,Positive,Company
233,Deffect,Wrong Item
234,Positive,Company
235,Positive,Company
236,Positive,Company
237,Delivery,Positive
238,Positive,Company
239,Delivery,Company
240,Delivery,Positive
241,Delivery,Company
242,Delivery,Company
243,Delivery,Company
244,Company,Positive
245,Delivery,Positive
246,Positive,Company
247,Positive,Company
248,Company,Missing Items
249,Company,Delivery
250,Positive,Company
251,Delivery,Positive
252,Company,Positive
253,Delivery,Others
254,Delivery,Positive
255,Company,Positive
256,Delivery,Company
257,Delivery,Positive
258,Delivery,Positive
259,Positive,Company
260,Positive,Delivery
261,Positive,Delivery
262,Delivery,Positive
263,Positive,Company
264,Company,Positive
265,Positive,Company
266,Positive,Company
267,Positive,Company
268,Positive,Company
269,Positive,Company
270,Positive,Company
271,Positive,Company
272,Positive,Company
273,Positive,Company
274,Company,Positive
275,Company,Missing Items
276,Positive,Company
277,Positive,Company
278,Delivery,Company
279,Positive,Delivery
280,Company,Others
281,Company,Positive
282,Positive,Company
283,Positive,Company
284,Positive,Company
285,Positive,Others
286,Positive,Company
287,Positive,Delivery
288,Positive,Company
289,Positive,Delivery
290,Company,Delivery
291,Positive,Company
292,Company,Positive
293,Company,Positive
294,Positive,Delivery
295,Positive,Company
296,Positive,Company
297,Positive,Company
298,Positive,Delivery
299,Delivery,Positive
300,Delivery,Positive
301,Positive,Delivery
302,Delivery,Company
303,Wrong Item,Others
304,Others,Missing Items
305,Deffect,Delivery
306,Positive,Company
307,Delivery,Deffect
308,Deffect,Missing Items
309,Positive,Others
310,Positive,Others
311,Delivery,Positive
312,Positive,Delivery
313,Positive,Delivery
314,Positive,Others
315,Positive,Delivery
316,Positive,Delivery
317,Positive,Delivery
318,Positive,Others
319,Positive,Others
320,Positive,Others
321,Positive,Deffect
322,Positive,Others
323,Positive,Others
324,Positive,Company
325,Missing Items,Positive
326,Positive,Delivery
327,Positive,Others
328,Positive,Missing Items
329,Positive,Deffect
330,Positive,Others
331,Positive,Others
332,Positive,Delivery
333,Positive,Others
334,Delivery,Missing Items
335,Positive,Others
336,Positive,Others
337,Positive,Others
338,Positive,Others
339,Positive,Others
340,Positive,Others
341,Positive,Others
342,Positive,Delivery
343,Delivery,Positive
344,Positive,Others
345,Positive,Others
346,Positive,Delivery
347,Positive,Delivery
348,Positive,Missing Items
349,Positive,Others
350,Positive,Delivery
351,Positive,Delivery
352,Positive,Missing Items
353,Positive,Missing Items
354,Positive,Missing Items
355,Positive,Others
356,Positive,Others
357,Positive,Delivery
358,Positive,Delivery
359,Positive,Others
360,Positive,Company
361,Delivery,Positive
362,Positive,Missing Items
363,Positive,Delivery
364,Positive,Others
365,Positive,Delivery
366,Positive,Others
367,Positive,Others
368,Positive,Others
369,Positive,Others
370,Positive,Delivery
371,Positive,Others
372,Positive,Others
373,Positive,Missing Items
374,Delivery,Positive
375,Positive,Others
376,Positive,Deffect
377,Positive,Others
378,Positive,Others
379,Positive,Delivery
380,Positive,Others
381,Positive,Others
382,Delivery,Positive
383,Positive,Others
384,Positive,Others
385,Positive,Others
386,Positive,Others
387,Positive,Delivery
388,Positive,Missing Items
389,Positive,Others
390,Positive,Delivery
391,Positive,Others
392,Positive,Delivery
393,Positive,Others
394,Positive,Others
395,Positive,Others
396,Positive,Delivery
397,Positive,Others
398,Positive,Missing Items
399,Positive,Others
400,Positive,Others
401,Positive,Others
402,Positive,Others
403,Positive,Delivery
404,Positive,Delivery
405,Positive,Missing Items
406,Positive,Deffect
407,Positive,Others
408,Positive,Others
409,Missing Items,Positive
410,Delivery,Positive
411,Delivery,Positive
412,Missing Items,Positive
413,Positive,Delivery
414,Positive,Wrong Item
415,Positive,Others
416,Positive,Others
417,Positive,Delivery
418,Positive,Missing Items
419,Positive,Delivery
420,Positive,Others
421,Positive,Delivery
422,Positive,Others
423,Positive,Delivery
424,Positive,Missing Items
425,Delivery,Positive
426,Positive,Missing Items
427,Positive,Delivery
428,Positive,Others
429,Positive,Others
430,Delivery,Positive
431,Positive,Missing Items
432,Positive,Others
433,Positive,Others
434,Positive,Missing Items
435,Positive,Delivery
436,Delivery,Positive
437,Positive,Others
438,Positive,Missing Items
439,Positive,Company
440,Positive,Delivery
441,Positive,Others
442,Positive,Others
443,Positive,Delivery
444,Positive,Delivery
445,Positive,Delivery
446,Delivery,Positive
447,Positive,Missing Items
448,Positive,Others
449,Positive,Missing Items
450,Positive,Others
451,Positive,Others
452,Positive,Delivery
453,Positive,Missing Items
454,Missing Items,Positive
455,Missing Items,Delivery
456,Delivery,Others
457,Delivery,Missing Items
458,Delivery,Positive
459,Positive,Missing Items
460,Positive,Others
461,Positive,Others
462,Wrong Item,Others
463,Positive,Missing Items
464,Positive,Delivery
465,Delivery,Positive
466,Wrong Item,Missing Items
467,Positive,Others
468,Missing Items,Wrong Item
469,Delivery,Missing Items
470,Delivery,Missing Items
471,Delivery,Missing Items
472,Positive,Others
473,Positive,Others
474,Positive,Others
475,Delivery,Positive
476,Positive,Others
477,Positive,Others
478,Positive,Others
479,Positive,Delivery
480,Deffect,Wrong Item
481,Company,Positive
482,Deffect,Wrong Item
483,Missing Items,Delivery
484,Positive,Delivery
485,Positive,Delivery
486,Delivery,Missing Items
487,Positive,Company
488,Company,Missing Items
489,Missing Items,Company
490,Positive,Company
491,Positive,Company
492,Positive,Company
493,Positive,Company
494,Company,Positive
495,Positive,Company
496,Positive,Company
497,Positive,Company
498,Delivery,Company
499,Positive,Company
500,Delivery,Positive
501,Positive,Deffect
502,Positive,Delivery
503,Positive,Others
504,Positive,Others
505,Positive,Others
506,Positive,Others
507,Deffect,Missing Items
508,Positive,Delivery
509,Deffect,Missing Items
510,Wrong Item,Missing Items
511,Wrong Item,Missing Items
512,Positive,Others
513,Positive,Others
514,Delivery,Positive
515,Wrong Item,Delivery
516,Company,Positive
517,Positive,Company
518,Delivery,Positive
519,Delivery,Missing Items
520,Positive,Others
521,Wrong Item,Missing Items
522,Others,Missing Items
523,Company,Positive
524,Missing Items,Wrong Item
525,Missing Items,Delivery
526,Positive,Missing Items
527,Positive,Others
528,Delivery,Positive
529,Positive,Delivery
530,Missing Items,Deffect
531,Positive,Wrong Item
532,Delivery,Company
533,Wrong Item,Missing Items
534,Positive,Others
535,Positive,Missing Items
536,Delivery,Positive
537,Others,Wrong Item
538,Positive,Delivery
539,Delivery,Positive
540,Positive,Delivery
541,Delivery,Positive
542,Positive,Delivery
543,Company,Positive
544,Missing Items,Positive
545,Company,Positive
546,Positive,Delivery
547,Wrong Item,Missing Items
548,Wrong Item,Missing Items
549,Wrong Item,Deffect
550,Wrong Item,Company
551,Delivery,Missing Items
552,Positive,Missing Items
553,Missing Items,Deffect
554,Missing Items,Deffect
555,Wrong Item,Missing Items
556,Delivery,Positive
557,Delivery,Positive
558,Delivery,Positive
559,Missing Items,Delivery
560,Positive,Company
561,Positive,Delivery
562,Others,Delivery
563,Missing Items,Wrong Item
564,Others,Delivery
565,Positive,Delivery
566,Others,Deffect
567,Wrong Item,Deffect
568,Wrong Item,Missing Items
569,Delivery,Missing Items
570,Delivery,Missing Items
571,Delivery,Missing Items
572,Delivery,Missing Items
573,Delivery,Missing Items
574,Missing Items,Wrong Item
575,Missing Items,Deffect
576,Missing Items,Wrong Item
577,Missing Items,Wrong Item
578,Missing Items,Company
579,Missing Items,Positive
580,Missing Items,Positive
581,Missing Items,Wrong Item
582,Missing Items,Others
583,Company,Delivery
584,Delivery,Missing Items
585,Missing Items,Delivery
586,Positive,Company
587,Positive,Delivery
588,Positive,Company
589,Delivery,Positive
590,Positive,Others
591,Deffect,Missing Items
592,Missing Items,Delivery
593,Positive,Missing Items
594,Positive,Others
595,Positive,Delivery
596,Missing Items,Deffect
597,Positive,Company
598,Positive,Company
599,Deffect,Missing Items
600,Delivery,Missing Items
601,Missing Items,Positive
602,Delivery,Others
603,Others,Delivery
604,Others,Wrong Item
605,Positive,Delivery
606,Missing Items,Wrong Item
607,Delivery,Others
608,Missing Items,Wrong Item
609,Missing Items,Others
610,Delivery,Company
611,Positive,Company
612,Missing Items,Wrong Item
613,Missing Items,Deffect
614,Missing Items,Wrong Item
615,Positive,Missing Items
616,Deffect,Others
617,Missing Items,Wrong Item
618,Delivery,Missing Items
619,Positive,Delivery
620,Deffect,Missing Items
621,Positive,Delivery
622,Others,Deffect
623,Deffect,Wrong Item
624,Delivery,Wrong Item
625,Missing Items,Delivery
626,Company,Others
627,Wrong Item,Missing Items
628,Missing Items,Deffect
629,Delivery,Others
630,Positive,Others
631,Positive,Company
632,Others,Missing Items
633,Positive,Company
634,Positive,Company
635,Delivery,Positive
636,Positive,Company
637,Positive,Others
638,Positive,Delivery
639,Delivery,Positive
640,Positive,Company
641,Missing Items,Company
642,Positive,Company
643,Others,Company
644,Delivery,Company
645,Positive,Others
646,Positive,Others
647,Missing Items,Deffect
648,Missing Items,Delivery
649,Positive,Delivery
650,Others,Positive
651,Others,Missing Items
652,Delivery,Missing Items
653,Positive,Delivery
654,Company,Delivery
655,Company,Positive
656,Others,Deffect
657,Positive,Company
658,Deffect,Wrong Item
659,Positive,Delivery
660,Company,Positive
661,Delivery,Wrong Item
662,Delivery,Others
663,Missing Items,Deffect
664,Delivery,Missing Items
665,Company,Missing Items
666,Delivery,Deffect
667,Others,Missing Items
668,Missing Items,Delivery
669,Delivery,Positive
670,Company,Positive
671,Positive,Others
672,Delivery,Positive
673,Positive,Missing Items
674,Positive,Missing Items
675,Positive,Others
676,Positive,Missing Items
677,Positive,Others
678,Missing Items,Others
679,Positive,Missing Items
680,Positive,Others
681,Deffect,Others
682,Positive,Delivery
683,Missing Items,Deffect
684,Missing Items,Others
685,Wrong Item,Deffect
686,Delivery,Missing Items
687,Delivery,Deffect
688,Positive,Company
689,Missing Items,Wrong Item
690,Missing Items,Wrong Item
691,Missing Items,Others
692,Others,Positive
693,Missing Items,Company
694,Delivery,Missing Items
695,Positive,Delivery
696,Missing Items,Wrong Item
697,Others,Wrong Item
698,Others,Missing Items
699,Wrong Item,Deffect
700,Missing Items,Wrong Item
701,Delivery,Missing Items
702,Delivery,Missing Items
703,Missing Items,Delivery
704,Missing Items,Delivery
705,Deffect,Delivery
706,Wrong Item,Company
707,Others,Positive
708,Positive,Others
709,Delivery,Positive
710,Positive,Delivery
711,Delivery,Others
712,Missing Items,Others
713,Others,Company
714,Others,Wrong Item
715,Positive,Company
716,Wrong Item,Missing Items
717,Missing Items,Others
718,Positive,Others
719,Positive,Delivery
720,Delivery,Positive
721,Positive,Company
722,Delivery,Positive
723,Deffect,Wrong Item
724,Missing Items,Delivery
725,Delivery,Wrong Item
726,Delivery,Deffect
727,Delivery,Others
728,Delivery,Wrong Item
729,Delivery,Positive
730,Positive,Others
731,Positive,Others
732,Wrong Item,Deffect
733,Deffect,Missing Items
734,Wrong Item,Deffect
735,Delivery,Missing Items
736,Delivery,Deffect
737,Delivery,Deffect
738,Missing Items,Wrong Item
739,Company,Deffect
740,Deffect,Wrong Item
741,Deffect,Wrong Item
742,Deffect,Missing Items
743,Wrong Item,Deffect
744,Missing Items,Delivery
745,Missing Items,Deffect
746,Positive,Missing Items
747,Delivery,Deffect
748,Missing Items,Delivery
749,Missing Items,Delivery
750,Missing Items,Delivery
751,Missing Items,Wrong Item
752,Missing Items,Delivery
753,Deffect,Wrong Item
754,Delivery,Company
755,Delivery,Wrong Item
756,Wrong Item,Delivery
757,Missing Items,Delivery
758,Positive,Missing Items
759,Wrong Item,Missing Items
760,Delivery,Wrong Item
761,Delivery,Others
762,Company,Delivery
763,Missing Items,Deffect
764,Wrong Item,Deffect
765,Wrong Item,Deffect
766,Wrong Item,Delivery
767,Wrong Item,Missing Items
768,Missing Items,Wrong Item
769,Delivery,Deffect
770,Wrong Item,Missing Items
771,Missing Items,Wrong Item
772,Wrong Item,Deffect
773,Wrong Item,Deffect
774,Deffect,Wrong Item
775,Wrong Item,Deffect
776,Wrong Item,Missing Items
777,Wrong Item,Missing Items
778,Delivery,Positive
779,Missing Items,Wrong Item
780,Wrong Item,Delivery
781,Wrong Item,Missing Items
782,Missing Items,Wrong Item
783,Deffect,Wrong Item
784,Deffect,Wrong Item
785,Delivery,Deffect
786,Company,Others
787,Missing Items,Wrong Item
788,Delivery,Wrong Item
789,Missing Items,Wrong Item
790,Wrong Item,Deffect
791,Missing Items,Delivery
792,Missing Items,Deffect
793,Delivery,Missing Items
794,Deffect,Positive
795,Missing Items,Delivery
796,Missing Items,Delivery
797,Missing Items,Wrong Item
798,Wrong Item,Missing Items
799,Missing Items,Wrong Item
800,Missing Items,Wrong Item
801,Delivery,Missing Items
802,Wrong Item,Missing Items
803,Missing Items,Delivery
804,Missing Items,Deffect
805,Missing Items,Deffect
806,Missing Items,Deffect
807,Positive,Wrong Item
808,Wrong Item,Missing Items
809,Missing Items,Delivery
810,Delivery,Missing Items
811,Delivery,Others
812,Missing Items,Wrong Item
813,Wrong Item,Deffect
814,Delivery,Missing Items
815,Delivery,Missing Items
816,Delivery,Others
817,Wrong Item,Company
818,Wrong Item,Deffect
819,Others,Company
820,Missing Items,Deffect
821,Missing Items,Company
822,Missing Items,Delivery
823,Missing Items,Delivery
824,Missing Items,Company
825,Missing Items,Company
826,Others,Missing Items
827,Wrong Item,Company
828,Delivery,Deffect
829,Wrong Item,Deffect
830,Wrong Item,Missing Items
831,Wrong Item,Deffect
832,Wrong Item,Missing Items
833,Deffect,Missing Items
834,Delivery,Positive
835,Delivery,Positive
836,Delivery,Positive
837,Positive,Delivery
838,Others,Positive
839,Others,Delivery
840,Positive,Company
841,Positive,Others
842,Others,Positive
843,Delivery,Positive
844,Delivery,Positive
845,Delivery,Positive
846,Company,Positive
847,Others,Delivery
848,Positive,Company
849,Company,Positive
850,Positive,Delivery
851,Company,Positive
852,Positive,Company
853,Positive,Company
854,Positive,Company
855,Missing Items,Wrong Item
856,Positive,Others
857,Delivery,Positive
858,Delivery,Positive
859,Delivery,Missing Items
860,Missing Items,Wrong Item
861,Missing Items,Positive
862,Delivery,Positive
863,Company,Positive
864,Positive,Delivery
865,Wrong Item,Deffect
866,Delivery,Company
867,Others,Company
868,Positive,Others
869,Missing Items,Wrong Item
870,Delivery,Positive
871,Positive,Missing Items
872,Wrong Item,Deffect
873,Company,Wrong Item
874,Positive,Others
875,Positive,Others
876,Positive,Others
877,Positive,Others
878,Positive,Delivery
879,Delivery,Positive
880,Positive,Delivery
881,Missing Items,Positive
882,Missing Items,Delivery
883,Missing Items,Wrong Item
884,Missing Items,Wrong Item
885,Wrong Item,Company
886,Delivery,Missing Items
887,Delivery,Deffect
888,Missing Items,Delivery
889,Positive,Company
890,Positive,Missing Items
891,Positive,Company
892,Company,Deffect
893,Missing Items,Others
894,Delivery,Deffect
895,Company,Positive
896,Deffect,Wrong Item
897,Delivery,Others
898,Delivery,Missing Items
899,Positive,Others
900,Delivery,Missing Items
901,Delivery,Positive
902,Delivery,Positive
903,Delivery,Missing Items
904,Deffect,Wrong Item
905,Missing Items,Delivery
906,Delivery,Positive
907,Delivery,Positive
908,Delivery,Others
909,Delivery,Missing Items
910,Positive,Wrong Item
911,Missing Items,Delivery
912,Delivery,Positive
913,Deffect,Missing Items
914,Missing Items,Wrong Item
915,Wrong Item,Deffect
916,Delivery,Positive
917,Delivery,Missing Items
918,Delivery,Missing Items
919,Delivery,Missing Items
920,Wrong Item,Delivery
921,Delivery,Others
922,Delivery,Wrong Item
923,Delivery,Missing Items
924,Delivery,Missing Items
925,Deffect,Wrong Item
926,Wrong Item,Deffect
927,Deffect,Others
928,Deffect,Missing Items
929,Deffect,Missing Items
930,Wrong Item,Deffect
931,Missing Items,Positive
932,Missing Items,Positive
933,Positive,Others
934,Positive,Deffect
935,Positive,Missing Items
936,Delivery,Positive
937,Positive,Others
938,Delivery,Positive
939,Delivery,Deffect
940,Positive,Deffect
941,Delivery,Missing Items
942,Positive,Company
943,Positive,Delivery
944,Delivery,Deffect
945,Positive,Delivery
946,Missing Items,Delivery
947,Delivery,Company
948,Wrong Item,Missing Items
949,Positive,Missing Items
950,Missing Items,Deffect
951,Delivery,Positive
952,Positive,Missing Items
953,Positive,Company
954,Positive,Delivery
955,Delivery,Positive
956,Positive,Delivery
957,Positive,Others
958,Positive,Others
959,Positive,Others
960,Positive,Company
961,Delivery,Positive
962,Positive,Delivery
963,Positive,Wrong Item
964,Positive,Company
965,Positive,Delivery
966,Company,Positive
967,Positive,Company
968,Positive,Company
969,Positive,Company
970,Positive,Others
971,Positive,Others
972,Positive,Delivery
973,Positive,Company
974,Positive,Others
975,Positive,Company
976,Positive,Delivery
977,Positive,Others
978,Positive,Others
979,Positive,Delivery
980,Positive,Company
981,Positive,Delivery
982,Positive,Company
983,Positive,Company
984,Positive,Company
985,Positive,Company
986,Positive,Others
987,Positive,Company
988,Positive,Delivery
989,Positive,Company
990,Positive,Company
991,Delivery,Positive
992,Positive,Others
993,Wrong Item,Deffect
994,Positive,Company
995,Company,Positive
996,Positive,Company
997,Positive,Company
998,Positive,Others
999,Positive,Delivery
1000,Company,Positive
1001,Wrong Item,Company
1002,Company,Positive
1003,Positive,Company
1004,Wrong Item,Delivery
1005,Positive,Company
1006,Company,Positive
1007,Company,Positive
1008,Positive,Company
1009,Positive,Delivery
1010,Positive,Company
1011,Positive,Company
1012,Positive,Company
1013,Positive,Others
1014,Positive,Others
1015,Positive,Delivery
1016,Positive,Others
1017,Positive,Delivery
1018,Positive,Others
1019,Positive,Delivery
1020,Positive,Others
1021,Positive,Others
1022,Delivery,Positive
1023,Positive,Delivery
1024,Positive,Delivery
1025,Positive,Others
1026,Positive,Company
1027,Positive,Missing Items
1028,Positive,Deffect
1029,Positive,Others
1030,Positive,Others
1031,Positive,Others
1032,Positive,Others
1033,Positive,Others
1034,Positive,Others
1035,Positive,Others
1036,Positive,Others
1037,Positive,Others
1038,Positive,Others
1039,Positive,Others
1040,Positive,Missing Items
1041,Positive,Delivery
1042,Positive,Others
1043,Positive,Others
1044,Positive,Delivery
1045,Positive,Company
1046,Positive,Company
1047,Positive,Delivery
1048,Positive,Deffect
1049,Positive,Others
1050,Positive,Others
1051,Positive,Missing Items
1052,Delivery,Positive
1053,Positive,Delivery
1054,Positive,Delivery
1055,Delivery,Positive
1056,Positive,Delivery
1057,Positive,Others
1058,Positive,Delivery
1059,Delivery,Positive
1060,Positive,Others
1061,Positive,Others
1062,Positive,Company
1063,Positive,Company
1064,Positive,Others
1065,Delivery,Positive
1066,Positive,Delivery
1067,Positive,Others
1068,Positive,Others
1069,Positive,Others
1070,Positive,Others
1071,Positive,Company
1072,Positive,Delivery
1073,Positive,Delivery
1074,Positive,Delivery
1075,Positive,Delivery
1076,Positive,Company
1077,Positive,Delivery
1078,Positive,Others
1079,Positive,Company
1080,Positive,Others
1081,Positive,Others
1082,Positive,Delivery
1083,Positive,Delivery
1084,Positive,Company
1085,Positive,Company
1086,Positive,Delivery
1087,Positive,Company
1088,Positive,Others
1089,Positive,Others
1090,Positive,Company
1091,Positive,Delivery
1092,Positive,Delivery
1093,Positive,Delivery
1094,Positive,Others
1095,Positive,Others
1096,Positive,Delivery
1097,Delivery,Positive
1098,Positive,Delivery
1099,Positive,Delivery
1100,Positive,Others
1101,Positive,Others
1102,Positive,Company
1103,Positive,Company
1104,Deffect,Wrong Item
1105,Positive,Others
1106,Positive,Others
1107,Positive,Delivery
1108,Positive,Others
1109,Positive,Delivery
1110,Positive,Others
1111,Positive,Delivery
1112,Positive,Delivery
1113,Positive,Missing Items
1114,Positive,Delivery
1115,Positive,Delivery
1116,Positive,Others
1117,Positive,Others
1118,Positive,Others
1119,Positive,Others
1120,Positive,Others
1121,Positive,Others
1122,Positive,Others
1123,Positive,Others
1124,Positive,Others
1125,Positive,Deffect
1126,Positive,Delivery
1127,Positive,Delivery
1128,Positive,Company
1129,Positive,Delivery
1130,Positive,Delivery
1131,Delivery,Positive
1132,Positive,Delivery
1133,Positive,Others
1134,Positive,Delivery
1135,Positive,Missing Items
1136,Positive,Delivery
1137,Missing Items,Positive
1138,Positive,Others
1139,Positive,Delivery
1140,Positive,Missing Items
1141,Positive,Missing Items
1142,Positive,Company
1143,Positive,Others
1144,Positive,Others
1145,Positive,Others
1146,Positive,Others
1147,Positive,Delivery
1148,Positive,Delivery
1149,Positive,Delivery
1150,Delivery,Positive
1151,Positive,Delivery
1152,Positive,Company
1153,Positive,Delivery
1154,Others,Missing Items
1155,Positive,Delivery
1156,Positive,Others
1157,Delivery,Positive
1158,Delivery,Positive
1159,Delivery,Positive
1160,Delivery,Positive
1161,Delivery,Positive
1162,Positive,Delivery
1163,Positive,Missing Items
1164,Positive,Delivery
1165,Positive,Delivery
1166,Positive,Delivery
1167,Positive,Delivery
1168,Delivery,Positive
1169,Positive,Others
1170,Positive,Others
1171,Positive,Delivery
1172,Positive,Delivery
1173,Positive,Others
1174,Positive,Missing Items
1175,Delivery,Positive
1176,Positive,Others
1177,Positive,Others
1178,Positive,Others
1179,Positive,Others
1180,Positive,Others
1181,Positive,Company
1182,Positive,Delivery
1183,Positive,Delivery
1184,Positive,Delivery
1185,Positive,Delivery
1186,Positive,Others
1187,Positive,Others
1188,Positive,Company
1189,Positive,Others
1190,Positive,Others
1191,Positive,Delivery
1192,Positive,Delivery
1193,Positive,Delivery
1194,Positive,Others
1195,Positive,Delivery
1196,Positive,Company
1197,Positive,Others
1198,Positive,Delivery
1199,Positive,Deffect
1200,Positive,Deffect
1201,Positive,Delivery
1202,Positive,Delivery
1203,Delivery,Positive
1204,Positive,Others
1205,Positive,Company
1206,Positive,Delivery
1207,Positive,Delivery
1208,Positive,Missing Items
1209,Positive,Missing Items
1210,Positive,Others
1211,Positive,Delivery
1212,Delivery,Positive
1213,Delivery,Positive
1214,Positive,Delivery
1215,Positive,Delivery
1216,Positive,Others
1217,Positive,Company
1218,Delivery,Positive
1219,Positive,Others
1220,Positive,Missing Items
1221,Positive,Company
1222,Positive,Others
1223,Positive,Delivery
1224,Positive,Company
1225,Positive,Company
1226,Positive,Delivery
1227,Positive,Missing Items
1228,Positive,Missing Items
1229,Positive,Company
1230,Delivery,Positive
1231,Positive,Others
1232,Delivery,Positive
1233,Positive,Missing Items
1234,Positive,Delivery
1235,Positive,Delivery
1236,Positive,Missing Items
1237,Positive,Delivery
1238,Positive,Company
1239,Positive,Others
1240,Positive,Delivery
1241,Positive,Delivery
1242,Positive,Delivery
1243,Positive,Delivery
1244,Positive,Delivery
1245,Positive,Company
1246,Positive,Missing Items
1247,Positive,Delivery
1248,Positive,Company
1249,Positive,Company
1250,Positive,Others
1251,Positive,Others
1252,Positive,Company
1253,Positive,Others
1254,Positive,Delivery
1255,Positive,Others
1256,Positive,Company
1257,Positive,Others
1258,Positive,Delivery
1259,Positive,Others
1260,Positive,Others
1261,Positive,Wrong Item
