,0,1
185,Positive,Delivery
186,Delivery,Positive
187,Delivery,Positive
188,Delivery,Positive
189,Delivery,Positive
190,Delivery,Positive
191,Delivery,Missing Items
192,Delivery,Others
193,Positive,Delivery
194,Delivery,Others
195,Delivery,Positive
196,Positive,Delivery
197,Delivery,Positive
198,Delivery,Positive
199,Delivery,Positive
200,Delivery,Deffect
201,Delivery,Positive
202,Delivery,Deffect
203,Delivery,Positive
204,Delivery,Missing Items
205,Delivery,Deffect
206,Delivery,Missing Items
207,Delivery,Positive
208,Delivery,Positive
209,Delivery,Positive
210,Delivery,Positive
211,Delivery,Positive
212,Delivery,Positive
213,Positive,Delivery
214,Delivery,Positive
215,Positive,Delivery
216,Delivery,Positive
217,Delivery,Positive
218,Delivery,Positive
219,Delivery,Positive
220,Delivery,Positive
221,Delivery,Positive
222,Positive,Delivery
223,Positive,Delivery
224,Positive,Delivery
225,Delivery,Positive
226,Positive,Delivery
227,Positive,Delivery
228,Delivery,Positive
229,Positive,Delivery
230,Delivery,Positive
231,Delivery,Positive
232,Delivery,Positive
233,Positive,Delivery
234,Delivery,Positive
235,Delivery,Positive
236,Delivery,Missing Items
237,Delivery,Missing Items
238,Delivery,Positive
239,Delivery,Positive
240,Delivery,Positive
241,Delivery,Positive
242,Delivery,Positive
243,Positive,Delivery
244,Delivery,Positive
245,Delivery,Positive
246,Positive,Delivery
247,Positive,Delivery
248,Positive,Delivery
249,Delivery,Positive
250,Positive,Delivery
251,Positive,Delivery
252,Delivery,Positive
253,Delivery,Positive
254,Delivery,Positive
255,Delivery,Positive
256,Delivery,Positive
257,Delivery,Positive
258,Delivery,Positive
259,Positive,Delivery
260,Delivery,Positive
261,Delivery,Deffect
262,Delivery,Positive
263,Delivery,Positive
264,Delivery,Positive
265,Positive,Delivery
266,Delivery,Positive
267,Delivery,Positive
268,Delivery,Positive
269,Delivery,Deffect
270,Positive,Company
271,Delivery,Missing Items
272,Delivery,Missing Items
273,Delivery,Wrong Item
274,Delivery,Others
275,Positive,Others
276,Missing Items,Wrong Item
277,Positive,Delivery
278,Company,Deffect
279,Positive,Delivery
280,Missing Items,Delivery
281,Positive,Missing Items
282,Missing Items,Others
283,Others,Missing Items
284,Delivery,Others
285,Wrong Item,Delivery
286,Positive,Others
287,Wrong Item,Missing Items
288,Wrong Item,Missing Items
289,Others,Wrong Item
290,Positive,Delivery
291,Delivery,Missing Items
292,Delivery,Others
293,Wrong Item,Missing Items
294,Others,Wrong Item
295,Others,Wrong Item
296,Others,Positive
297,Positive,Others
298,Delivery,Positive
299,Delivery,Positive
300,Wrong Item,Missing Items
301,Deffect,Wrong Item
302,Deffect,Wrong Item
303,Delivery,Missing Items
304,Wrong Item,Missing Items
305,Wrong Item,Missing Items
306,Positive,Deffect
307,Delivery,Others
308,Wrong Item,Deffect
309,Wrong Item,Deffect
310,Delivery,Positive
311,Missing Items,Delivery
312,Delivery,Positive
313,Positive,Delivery
314,Missing Items,Wrong Item
315,Positive,Company
316,Wrong Item,Deffect
317,Wrong Item,Deffect
318,Positive,Deffect
319,Missing Items,Wrong Item
320,Positive,Delivery
321,Wrong Item,Others
322,Delivery,Wrong Item
323,Missing Items,Wrong Item
324,Others,Deffect
325,Delivery,Wrong Item
326,Positive,Wrong Item
327,Missing Items,Delivery
328,Delivery,Missing Items
329,Delivery,Deffect
330,Delivery,Missing Items
331,Missing Items,Delivery
332,Delivery,Missing Items
333,Delivery,Others
334,Positive,Delivery
335,Positive,Others
336,Positive,Delivery
337,Wrong Item,Others
338,Wrong Item,Delivery
339,Wrong Item,Delivery
340,Wrong Item,Missing Items
341,Wrong Item,Delivery
342,Delivery,Wrong Item
343,Wrong Item,Delivery
344,Delivery,Wrong Item
345,Wrong Item,Delivery
346,Delivery,Positive
347,Delivery,Missing Items
348,Delivery,Wrong Item
349,Wrong Item,Missing Items
350,Delivery,Wrong Item
351,Wrong Item,Missing Items
352,Delivery,Wrong Item
353,Delivery,Deffect
354,Delivery,Wrong Item
355,Wrong Item,Delivery
356,Delivery,Positive
357,Delivery,Deffect
358,Delivery,Positive
359,Delivery,Positive
360,Delivery,Wrong Item
361,Delivery,Wrong Item
362,Wrong Item,Missing Items
363,Missing Items,Wrong Item
364,Positive,Missing Items
365,Delivery,Positive
366,Delivery,Missing Items
367,Positive,Others
368,Delivery,Wrong Item
369,Wrong Item,Deffect
370,Positive,Others
371,Wrong Item,Missing Items
372,Positive,Company
373,Positive,Delivery
374,Wrong Item,Deffect
375,Positive,Company
376,Positive,Company
377,Delivery,Positive
378,Positive,Delivery
379,Positive,Delivery
380,Wrong Item,Missing Items
381,Positive,Others
382,Positive,Others
383,Delivery,Positive
384,Positive,Deffect
385,Positive,Deffect
386,Positive,Deffect
387,Delivery,Positive
388,Missing Items,Deffect
389,Delivery,Positive
390,Wrong Item,Delivery
391,Missing Items,Delivery
392,Missing Items,Wrong Item
393,Missing Items,Delivery
394,Positive,Delivery
395,Wrong Item,Deffect
396,Missing Items,Wrong Item
397,Positive,Delivery
398,Delivery,Positive
399,Delivery,Positive
400,Delivery,Missing Items
401,Delivery,Others
402,Delivery,Others
403,Others,Delivery
404,Delivery,Positive
405,Delivery,Others
406,Delivery,Others
407,Delivery,Missing Items
408,Delivery,Others
409,Delivery,Others
410,Wrong Item,Others
411,Delivery,Wrong Item
412,Delivery,Others
413,Others,Wrong Item
414,Delivery,Wrong Item
415,Delivery,Positive
416,Deffect,Wrong Item
417,Delivery,Company
418,Delivery,Wrong Item
419,Positive,Delivery
420,Positive,Delivery
421,Positive,Delivery
422,Deffect,Wrong Item
423,Missing Items,Positive
424,Delivery,Others
425,Wrong Item,Others
426,Delivery,Missing Items
427,Others,Positive
428,Wrong Item,Deffect
429,Delivery,Missing Items
430,Positive,Delivery
431,Positive,Company
432,Positive,Delivery
433,Positive,Delivery
434,Positive,Company
435,Positive,Delivery
436,Wrong Item,Missing Items
437,Delivery,Others
438,Positive,Company
439,Wrong Item,Others
440,Missing Items,Wrong Item
441,Wrong Item,Others
442,Wrong Item,Missing Items
443,Delivery,Wrong Item
444,Delivery,Wrong Item
445,Delivery,Positive
446,Positive,Delivery
447,Delivery,Others
448,Delivery,Positive
449,Delivery,Others
450,Delivery,Positive
451,Delivery,Wrong Item
452,Others,Delivery
453,Positive,Delivery
454,Positive,Delivery
455,Positive,Delivery
456,Delivery,Positive
457,Delivery,Deffect
458,Wrong Item,Deffect
459,Positive,Delivery
460,Positive,Others
461,Delivery,Positive
462,Delivery,Positive
463,Delivery,Positive
464,Delivery,Positive
465,Delivery,Positive
466,Wrong Item,Delivery
467,Positive,Delivery
468,Missing Items,Wrong Item
469,Delivery,Wrong Item
470,Delivery,Missing Items
471,Delivery,Wrong Item
472,Positive,Delivery
473,Positive,Delivery
474,Delivery,Positive
475,Positive,Delivery
476,Positive,Delivery
477,Delivery,Positive
478,Delivery,Positive
479,Positive,Delivery
480,Delivery,Positive
481,Delivery,Positive
482,Positive,Delivery
483,Delivery,Wrong Item
484,Delivery,Wrong Item
485,Delivery,Positive
486,Delivery,Positive
487,Wrong Item,Delivery
488,Wrong Item,Delivery
489,Wrong Item,Missing Items
490,Wrong Item,Delivery
491,Delivery,Deffect
492,Delivery,Positive
493,Positive,Delivery
494,Delivery,Positive
495,Delivery,Positive
496,Delivery,Positive
497,Delivery,Wrong Item
498,Delivery,Positive
499,Positive,Delivery
500,Positive,Delivery
501,Positive,Delivery
502,Positive,Company
503,Positive,Delivery
504,Delivery,Positive
505,Delivery,Positive
506,Delivery,Others
507,Delivery,Wrong Item
508,Delivery,Wrong Item
509,Delivery,Deffect
510,Company,Missing Items
511,Delivery,Missing Items
512,Positive,Delivery
513,Delivery,Others
514,Positive,Delivery
515,Delivery,Positive
516,Delivery,Missing Items
517,Delivery,Positive
518,Positive,Delivery
519,Delivery,Positive
520,Wrong Item,Delivery
521,Delivery,Positive
522,Positive,Delivery
523,Delivery,Deffect
524,Positive,Delivery
525,Positive,Delivery
526,Delivery,Deffect
527,Positive,Delivery
528,Delivery,Positive
529,Positive,Delivery
530,Positive,Others
531,Delivery,Missing Items
532,Positive,Delivery
533,Positive,Delivery
534,Positive,Delivery
535,Delivery,Positive
536,Positive,Delivery
537,Delivery,Positive
538,Positive,Delivery
539,Positive,Delivery
540,Positive,Delivery
541,Positive,Delivery
542,Positive,Delivery
543,Positive,Delivery
544,Delivery,Positive
545,Delivery,Positive
546,Positive,Delivery
547,Positive,Delivery
548,Positive,Company
549,Delivery,Positive
550,Delivery,Missing Items
551,Delivery,Positive
552,Positive,Delivery
553,Delivery,Positive
554,Delivery,Wrong Item
555,Positive,Delivery
556,Delivery,Positive
557,Positive,Delivery
558,Delivery,Deffect
559,Delivery,Others
560,Delivery,Wrong Item
561,Positive,Company
562,Positive,Delivery
563,Positive,Delivery
564,Positive,Delivery
565,Positive,Delivery
566,Delivery,Positive
567,Delivery,Others
568,Positive,Delivery
569,Delivery,Positive
570,Positive,Delivery
571,Delivery,Missing Items
572,Positive,Others
573,Positive,Delivery
574,Delivery,Positive
575,Delivery,Positive
576,Delivery,Positive
577,Positive,Delivery
578,Positive,Delivery
579,Positive,Delivery
580,Positive,Delivery
581,Positive,Delivery
582,Positive,Company
583,Positive,Delivery
584,Delivery,Positive
585,Positive,Delivery
586,Positive,Delivery
587,Wrong Item,Delivery
588,Positive,Delivery
589,Delivery,Positive
590,Delivery,Positive
591,Delivery,Missing Items
592,Positive,Delivery
593,Missing Items,Delivery
594,Delivery,Missing Items
595,Missing Items,Wrong Item
596,Delivery,Positive
597,Delivery,Wrong Item
598,Wrong Item,Missing Items
599,Positive,Delivery
600,Positive,Others
601,Positive,Delivery
602,Positive,Delivery
603,Positive,Delivery
604,Positive,Delivery
605,Positive,Delivery
606,Others,Delivery
607,Positive,Delivery
608,Positive,Delivery
609,Positive,Delivery
610,Positive,Delivery
611,Delivery,Positive
612,Positive,Delivery
613,Positive,Delivery
614,Positive,Delivery
615,Positive,Delivery
616,Delivery,Positive
617,Positive,Delivery
618,Positive,Delivery
619,Delivery,Positive
620,Delivery,Positive
621,Delivery,Positive
622,Positive,Delivery
623,Delivery,Positive
624,Positive,Delivery
625,Delivery,Positive
626,Positive,Delivery
627,Positive,Delivery
628,Delivery,Positive
629,Delivery,Positive
630,Positive,Delivery
631,Positive,Delivery
632,Positive,Delivery
633,Delivery,Positive
634,Positive,Delivery
635,Delivery,Others
636,Delivery,Positive
637,Delivery,Positive
638,Delivery,Wrong Item
639,Delivery,Deffect
640,Delivery,Positive
641,Positive,Delivery
642,Delivery,Positive
643,Delivery,Positive
644,Delivery,Wrong Item
645,Delivery,Wrong Item
646,Positive,Delivery
647,Delivery,Positive
648,Positive,Delivery
649,Positive,Delivery
650,Positive,Delivery
651,Positive,Delivery
652,Positive,Others
653,Positive,Delivery
654,Missing Items,Wrong Item
655,Delivery,Positive
656,Positive,Others
657,Delivery,Positive
658,Positive,Delivery
659,Delivery,Others
660,Positive,Others
661,Delivery,Positive
662,Delivery,Positive
663,Missing Items,Positive
664,Positive,Delivery
665,Delivery,Missing Items
666,Positive,Delivery
667,Positive,Delivery
668,Positive,Delivery
669,Wrong Item,Deffect
670,Delivery,Others
671,Positive,Delivery
672,Delivery,Positive
673,Delivery,Positive
674,Delivery,Positive
675,Others,Delivery
676,Delivery,Positive
677,Delivery,Positive
678,Positive,Delivery
679,Delivery,Positive
680,Delivery,Positive
681,Delivery,Positive
682,Positive,Delivery
683,Delivery,Positive
684,Positive,Company
685,Delivery,Positive
686,Delivery,Positive
687,Delivery,Positive
688,Delivery,Positive
689,Positive,Delivery
690,Delivery,Positive
691,Delivery,Wrong Item
692,Positive,Delivery
693,Positive,Delivery
694,Delivery,Positive
695,Wrong Item,Delivery
696,Deffect,Delivery
697,Delivery,Positive
698,Delivery,Positive
699,Wrong Item,Delivery
700,Wrong Item,Delivery
701,Wrong Item,Deffect
702,Wrong Item,Deffect
703,Wrong Item,Deffect
704,Positive,Delivery
705,Delivery,Positive
706,Deffect,Wrong Item
707,Delivery,Wrong Item
708,Delivery,Deffect
709,Delivery,Wrong Item
710,Delivery,Wrong Item
711,Delivery,Wrong Item
712,Positive,Delivery
713,Positive,Delivery
714,Missing Items,Delivery
715,Positive,Delivery
716,Positive,Delivery
717,Positive,Delivery
718,Positive,Delivery
719,Positive,Delivery
720,Positive,Delivery
721,Positive,Delivery
722,Delivery,Positive
723,Positive,Delivery
724,Delivery,Positive
725,Positive,Delivery
726,Positive,Delivery
727,Delivery,Missing Items
728,Positive,Delivery
729,Positive,Delivery
730,Delivery,Positive
731,Delivery,Others
732,Others,Positive
733,Positive,Delivery
734,Positive,Delivery
735,Positive,Delivery
736,Delivery,Positive
737,Positive,Delivery
738,Delivery,Positive
739,Delivery,Positive
740,Positive,Delivery
741,Positive,Delivery
742,Positive,Delivery
743,Positive,Delivery
744,Positive,Delivery
745,Missing Items,Delivery
746,Delivery,Deffect
747,Positive,Delivery
748,Delivery,Positive
749,Positive,Delivery
750,Positive,Delivery
751,Delivery,Positive
752,Delivery,Positive
753,Positive,Delivery
754,Delivery,Company
755,Positive,Delivery
756,Delivery,Positive
757,Positive,Delivery
758,Delivery,Positive
759,Delivery,Positive
760,Positive,Delivery
761,Positive,Delivery
762,Delivery,Positive
763,Delivery,Positive
764,Delivery,Positive
765,Positive,Delivery
766,Positive,Delivery
767,Positive,Delivery
768,Positive,Delivery
769,Positive,Delivery
770,Positive,Delivery
771,Delivery,Positive
772,Positive,Delivery
773,Delivery,Positive
774,Positive,Delivery
775,Wrong Item,Deffect
776,Positive,Delivery
777,Deffect,Delivery
778,Positive,Delivery
779,Positive,Missing Items
780,Positive,Missing Items
781,Positive,Delivery
782,Positive,Delivery
783,Missing Items,Positive
784,Wrong Item,Missing Items
785,Delivery,Positive
786,Delivery,Positive
787,Positive,Delivery
788,Positive,Delivery
789,Delivery,Positive
790,Positive,Delivery
791,Positive,Delivery
792,Delivery,Positive
793,Delivery,Positive
794,Positive,Delivery
795,Positive,Delivery
796,Positive,Delivery
797,Positive,Delivery
798,Positive,Others
799,Delivery,Positive
800,Positive,Delivery
801,Delivery,Positive
802,Positive,Delivery
803,Positive,Delivery
804,Positive,Delivery
805,Positive,Delivery
806,Positive,Delivery
807,Positive,Delivery
808,Positive,Delivery
809,Positive,Delivery
810,Positive,Delivery
811,Positive,Delivery
812,Delivery,Others
813,Delivery,Others
814,Deffect,Others
815,Positive,Delivery
816,Positive,Delivery
817,Positive,Delivery
818,Delivery,Company
819,Delivery,Missing Items
820,Delivery,Deffect
821,Delivery,Positive
822,Positive,Delivery
823,Positive,Delivery
824,Positive,Delivery
825,Positive,Delivery
826,Delivery,Positive
827,Positive,Delivery
828,Delivery,Wrong Item
829,Positive,Delivery
830,Positive,Delivery
831,Positive,Delivery
832,Positive,Delivery
833,Positive,Delivery
834,Delivery,Positive
835,Delivery,Positive
836,Positive,Delivery
837,Delivery,Positive
838,Delivery,Positive
839,Positive,Delivery
840,Positive,Delivery
841,Wrong Item,Delivery
842,Wrong Item,Delivery
843,Positive,Delivery
844,Positive,Delivery
845,Positive,Delivery
846,Delivery,Others
847,Wrong Item,Deffect
848,Positive,Delivery
849,Positive,Delivery
850,Positive,Delivery
851,Delivery,Positive
852,Positive,Delivery
853,Delivery,Wrong Item
854,Positive,Delivery
855,Positive,Delivery
856,Delivery,Positive
857,Delivery,Positive
858,Positive,Delivery
859,Positive,Delivery
860,Positive,Delivery
861,Positive,Delivery
862,Positive,Delivery
863,Positive,Delivery
864,Positive,Delivery
865,Positive,Delivery
866,Positive,Delivery
867,Positive,Delivery
868,Positive,Others
869,Positive,Delivery
870,Positive,Delivery
871,Positive,Delivery
872,Positive,Delivery
873,Positive,Delivery
874,Positive,Delivery
875,Positive,Delivery
876,Positive,Delivery
877,Delivery,Positive
878,Delivery,Positive
879,Positive,Delivery
880,Delivery,Positive
881,Positive,Delivery
882,Positive,Delivery
883,Positive,Delivery
884,Positive,Delivery
885,Delivery,Positive
886,Delivery,Positive
887,Positive,Delivery
888,Positive,Delivery
889,Positive,Delivery
890,Delivery,Positive
891,Positive,Delivery
892,Positive,Delivery
893,Delivery,Positive
894,Delivery,Positive
895,Wrong Item,Delivery
896,Delivery,Positive
897,Positive,Delivery
898,Positive,Delivery
899,Positive,Delivery
900,Delivery,Wrong Item
901,Delivery,Positive
902,Positive,Delivery
903,Delivery,Wrong Item
904,Positive,Delivery
905,Positive,Delivery
906,Positive,Delivery
907,Delivery,Positive
908,Positive,Delivery
909,Delivery,Positive
910,Positive,Delivery
911,Delivery,Positive
912,Wrong Item,Deffect
913,Missing Items,Wrong Item
914,Wrong Item,Delivery
915,Missing Items,Positive
916,Delivery,Missing Items
917,Missing Items,Delivery
918,Positive,Company
919,Positive,Company
920,Positive,Company
921,Positive,Company
922,Positive,Delivery
923,Positive,Company
924,Positive,Delivery
925,Positive,Delivery
926,Positive,Delivery
927,Positive,Delivery
928,Positive,Company
929,Positive,Others
930,Positive,Delivery
931,Positive,Others
932,Positive,Company
933,Delivery,Positive
934,Positive,Company
935,Positive,Others
936,Deffect,Wrong Item
937,Delivery,Positive
938,Positive,Company
939,Positive,Company
940,Positive,Others
941,Positive,Company
942,Positive,Others
943,Wrong Item,Deffect
944,Wrong Item,Missing Items
945,Wrong Item,Missing Items
946,Delivery,Wrong Item
947,Deffect,Missing Items
948,Wrong Item,Missing Items
949,Deffect,Wrong Item
950,Positive,Missing Items
951,Missing Items,Wrong Item
952,Wrong Item,Company
953,Delivery,Wrong Item
954,Wrong Item,Missing Items
955,Wrong Item,Missing Items
956,Delivery,Positive
957,Missing Items,Deffect
958,Positive,Delivery
959,Positive,Delivery
960,Delivery,Others
961,Delivery,Positive
962,Missing Items,Positive
963,Missing Items,Delivery
964,Missing Items,Others
965,Missing Items,Delivery
966,Missing Items,Delivery
967,Missing Items,Delivery
968,Missing Items,Delivery
969,Missing Items,Delivery
970,Missing Items,Delivery
971,Delivery,Missing Items
972,Missing Items,Others
973,Missing Items,Delivery
974,Positive,Company
975,Missing Items,Delivery
976,Missing Items,Delivery
977,Missing Items,Wrong Item
978,Missing Items,Wrong Item
979,Delivery,Missing Items
980,Missing Items,Delivery
981,Missing Items,Delivery
982,Missing Items,Delivery
983,Missing Items,Wrong Item
984,Missing Items,Wrong Item
985,Missing Items,Wrong Item
986,Missing Items,Delivery
987,Missing Items,Delivery
988,Missing Items,Positive
989,Missing Items,Wrong Item
990,Delivery,Missing Items
991,Missing Items,Delivery
992,Delivery,Missing Items
993,Missing Items,Delivery
994,Missing Items,Positive
995,Missing Items,Positive
996,Missing Items,Positive
997,Missing Items,Positive
998,Missing Items,Positive
999,Missing Items,Positive
1000,Missing Items,Delivery
1001,Missing Items,Delivery
1002,Missing Items,Delivery
1003,Missing Items,Company
1004,Missing Items,Delivery
1005,Delivery,Positive
1006,Missing Items,Delivery
1007,Missing Items,Delivery
1008,Missing Items,Wrong Item
1009,Wrong Item,Missing Items
1010,Missing Items,Wrong Item
1011,Delivery,Positive
1012,Missing Items,Delivery
1013,Missing Items,Company
1014,Missing Items,Deffect
1015,Positive,Missing Items
1016,Missing Items,Deffect
1017,Positive,Delivery
1018,Delivery,Positive
1019,Positive,Company
1020,Positive,Delivery
1021,Delivery,Positive
1022,Wrong Item,Missing Items
1023,Delivery,Deffect
1024,Wrong Item,Deffect
1025,Delivery,Deffect
1026,Delivery,Missing Items
1027,Delivery,Deffect
1028,Delivery,Others
1029,Positive,Wrong Item
1030,Delivery,Company
1031,Delivery,Missing Items
1032,Delivery,Deffect
1033,Wrong Item,Others
1034,Positive,Others
1035,Positive,Delivery
1036,Positive,Delivery
1037,Positive,Company
1038,Positive,Delivery
1039,Positive,Delivery
1040,Positive,Delivery
1041,Positive,Missing Items
1042,Delivery,Positive
1043,Delivery,Company
1044,Company,Missing Items
1045,Missing Items,Positive
1046,Delivery,Missing Items
1047,Missing Items,Delivery
1048,Missing Items,Deffect
1049,Positive,Delivery
1050,Delivery,Positive
1051,Delivery,Company
1052,Missing Items,Wrong Item
1053,Missing Items,Delivery
1054,Missing Items,Company
1055,Delivery,Positive
1056,Delivery,Missing Items
1057,Missing Items,Delivery
1058,Missing Items,Deffect
1059,Missing Items,Delivery
1060,Positive,Missing Items
1061,Missing Items,Deffect
1062,Missing Items,Wrong Item
1063,Missing Items,Wrong Item
1064,Missing Items,Wrong Item
1065,Positive,Others
1066,Delivery,Others
1067,Delivery,Positive
1068,Delivery,Positive
1069,Delivery,Positive
1070,Positive,Delivery
1071,Missing Items,Delivery
1072,Missing Items,Delivery
1073,Delivery,Missing Items
1074,Missing Items,Deffect
1075,Delivery,Deffect
1076,Missing Items,Wrong Item
1077,Delivery,Missing Items
1078,Delivery,Others
1079,Delivery,Positive
1080,Delivery,Company
1081,Delivery,Others
1082,Delivery,Others
1083,Delivery,Missing Items
1084,Delivery,Others
1085,Delivery,Others
1086,Wrong Item,Delivery
1087,Delivery,Others
1088,Delivery,Positive
1089,Company,Others
1090,Delivery,Missing Items
1091,Delivery,Others
1092,Others,Delivery
1093,Missing Items,Delivery
1094,Delivery,Missing Items
1095,Delivery,Others
1096,Delivery,Missing Items
1097,Delivery,Missing Items
1098,Positive,Delivery
1099,Missing Items,Delivery
1100,Delivery,Deffect
1101,Wrong Item,Missing Items
1102,Delivery,Missing Items
1103,Delivery,Others
1104,Positive,Delivery
1105,Delivery,Positive
1106,Delivery,Positive
1107,Delivery,Others
1108,Missing Items,Others
1109,Delivery,Others
1110,Delivery,Missing Items
1111,Delivery,Missing Items
1112,Delivery,Missing Items
1113,Delivery,Missing Items
1114,Delivery,Others
1115,Delivery,Deffect
1116,Delivery,Missing Items
1117,Delivery,Missing Items
1118,Delivery,Missing Items
1119,Delivery,Missing Items
1120,Delivery,Others
1121,Delivery,Positive
1122,Delivery,Missing Items
1123,Delivery,Missing Items
1124,Missing Items,Delivery
1125,Delivery,Positive
1126,Delivery,Others
1127,Delivery,Positive
1128,Delivery,Missing Items
1129,Delivery,Positive
1130,Delivery,Others
1131,Delivery,Missing Items
1132,Delivery,Positive
1133,Delivery,Positive
1134,Missing Items,Deffect
1135,Delivery,Positive
1136,Positive,Others
1137,Delivery,Missing Items
1138,Positive,Others
1139,Delivery,Wrong Item
1140,Positive,Delivery
1141,Missing Items,Deffect
1142,Delivery,Positive
1143,Delivery,Wrong Item
1144,Delivery,Missing Items
1145,Wrong Item,Missing Items
1146,Company,Wrong Item
1147,Positive,Company
1148,Positive,Others
1149,Delivery,Positive
1150,Positive,Missing Items
1151,Positive,Delivery
1152,Wrong Item,Delivery
1153,Deffect,Missing Items
1154,Missing Items,Wrong Item
1155,Missing Items,Positive
1156,Wrong Item,Missing Items
1157,Missing Items,Wrong Item
1158,Wrong Item,Missing Items
1159,Missing Items,Deffect
1160,Missing Items,Wrong Item
1161,Delivery,Missing Items
1162,Missing Items,Wrong Item
1163,Delivery,Wrong Item
1164,Delivery,Positive
1165,Positive,Delivery
1166,Positive,Delivery
1167,Delivery,Missing Items
1168,Missing Items,Wrong Item
1169,Delivery,Missing Items
1170,Delivery,Wrong Item
1171,Delivery,Missing Items
1172,Missing Items,Wrong Item
1173,Delivery,Wrong Item
1174,Missing Items,Wrong Item
1175,Missing Items,Delivery
1176,Positive,Delivery
1177,Missing Items,Deffect
1178,Missing Items,Delivery
1179,Missing Items,Deffect
