,0,1
118,Positive,Others
119,Delivery,Positive
120,Positive,Others
121,Delivery,Positive
122,Positive,Others
123,Positive,Others
124,Positive,Others
125,Positive,Others
126,Positive,Company
127,Positive,Others
128,Positive,Others
129,Positive,Others
130,Delivery,Positive
131,Delivery,Positive
132,Delivery,Positive
133,Positive,Others
134,Positive,Others
135,Positive,Others
136,Positive,Missing Items
137,Positive,Others
138,Positive,Delivery
139,Positive,Others
140,Positive,Others
141,Delivery,Missing Items
142,Positive,Others
143,Positive,Company
144,Positive,Others
145,Positive,Others
146,Delivery,Positive
147,Positive,Others
148,Positive,Others
149,Positive,Others
150,Positive,Company
151,Delivery,Positive
152,Positive,Others
153,Positive,Others
154,Wrong Item,Missing Items
155,Company,Positive
156,Delivery,Company
157,Positive,Company
158,Positive,Company
159,Delivery,Positive
160,Positive,Others
161,Others,Positive
162,Company,Wrong Item
163,Delivery,Positive
164,Positive,Delivery
165,Delivery,Positive
166,Positive,Others
167,Positive,Others
168,Positive,Company
169,Positive,Company
170,Delivery,Positive
171,Positive,Others
172,Positive,Others
173,Positive,Others
174,Positive,Others
175,Positive,Others
176,Positive,Company
177,Company,Delivery
178,Positive,Company
179,Positive,Others
180,Positive,Company
181,Positive,Company
182,Positive,Others
183,Deffect,Wrong Item
184,Positive,Delivery
185,Positive,Others
186,Delivery,Positive
187,Positive,Others
188,Positive,Others
189,Positive,Others
190,Positive,Others
191,Positive,Others
192,Positive,Others
193,Positive,Others
194,Positive,Others
195,Positive,Others
196,Positive,Others
197,Positive,Others
198,Positive,Others
199,Positive,Others
200,Positive,Others
201,Positive,Others
202,Positive,Others
203,Positive,Others
204,Positive,Others
205,Positive,Others
206,Positive,Others
207,Positive,Others
208,Positive,Others
209,Positive,Others
210,Positive,Others
211,Positive,Others
212,Positive,Others
213,Positive,Others
214,Positive,Others
215,Positive,Others
216,Positive,Others
217,Positive,Others
218,Positive,Others
219,Positive,Others
220,Positive,Others
221,Positive,Others
222,Positive,Others
223,Positive,Others
224,Positive,Others
225,Positive,Others
226,Positive,Others
227,Positive,Others
228,Positive,Others
229,Positive,Others
230,Positive,Others
231,Positive,Others
232,Positive,Others
233,Positive,Others
234,Positive,Others
235,Positive,Others
236,Positive,Others
237,Positive,Others
238,Positive,Others
239,Positive,Others
240,Positive,Others
241,Positive,Others
242,Positive,Others
243,Positive,Others
244,Positive,Others
245,Positive,Others
246,Positive,Others
247,Positive,Others
248,Positive,Others
249,Positive,Others
250,Positive,Others
251,Positive,Others
252,Positive,Others
253,Positive,Others
254,Positive,Others
255,Positive,Others
256,Positive,Others
257,Delivery,Others
258,Delivery,Others
259,Positive,Others
260,Positive,Others
261,Positive,Others
262,Delivery,Positive
263,Wrong Item,Missing Items
264,Missing Items,Wrong Item
265,Positive,Delivery
266,Delivery,Missing Items
267,Delivery,Positive
268,Delivery,Positive
269,Delivery,Missing Items
270,Delivery,Missing Items
271,Positive,Delivery
272,Delivery,Wrong Item
273,Delivery,Others
274,Delivery,Positive
275,Delivery,Missing Items
276,Missing Items,Wrong Item
277,Wrong Item,Others
278,Missing Items,Wrong Item
279,Delivery,Missing Items
280,Delivery,Positive
281,Delivery,Missing Items
282,Wrong Item,Missing Items
283,Positive,Delivery
284,Positive,Delivery
285,Positive,Delivery
286,Positive,Delivery
287,Delivery,Missing Items
288,Missing Items,Delivery
289,Delivery,Missing Items
290,Delivery,Company
291,Missing Items,Delivery
292,Missing Items,Deffect
293,Delivery,Positive
294,Missing Items,Positive
295,Positive,Deffect
296,Delivery,Positive
297,Delivery,Positive
298,Positive,Delivery
299,Delivery,Positive
300,Delivery,Missing Items
301,Missing Items,Deffect
302,Wrong Item,Delivery
303,Others,Wrong Item
304,Missing Items,Delivery
305,Positive,Delivery
306,Positive,Delivery
307,Delivery,Missing Items
308,Wrong Item,Delivery
309,Positive,Wrong Item
310,Delivery,Positive
311,Missing Items,Delivery
312,Delivery,Positive
313,Delivery,Positive
314,Delivery,Others
315,Wrong Item,Missing Items
316,Wrong Item,Delivery
317,Wrong Item,Delivery
318,Delivery,Positive
319,Delivery,Positive
320,Delivery,Company
321,Delivery,Positive
322,Wrong Item,Delivery
323,Wrong Item,Missing Items
324,Wrong Item,Deffect
325,Wrong Item,Missing Items
326,Positive,Delivery
327,Delivery,Positive
328,Positive,Others
329,Delivery,Positive
330,Positive,Delivery
331,Delivery,Positive
332,Positive,Others
333,Positive,Delivery
334,Delivery,Positive
335,Delivery,Positive
336,Delivery,Positive
337,Delivery,Positive
338,Delivery,Positive
339,Positive,Delivery
340,Delivery,Deffect
341,Positive,Delivery
342,Delivery,Positive
343,Positive,Delivery
344,Delivery,Positive
345,Delivery,Positive
346,Positive,Delivery
347,Wrong Item,Deffect
348,Deffect,Wrong Item
349,Positive,Delivery
350,Delivery,Positive
351,Delivery,Positive
352,Delivery,Positive
353,Positive,Delivery
354,Delivery,Positive
355,Delivery,Positive
356,Positive,Delivery
357,Positive,Delivery
358,Delivery,Positive
359,Delivery,Positive
360,Delivery,Positive
361,Delivery,Positive
362,Delivery,Positive
363,Positive,Delivery
364,Positive,Company
365,Delivery,Positive
366,Delivery,Missing Items
367,Delivery,Wrong Item
368,Delivery,Missing Items
369,Delivery,Positive
370,Delivery,Positive
371,Delivery,Positive
372,Positive,Delivery
373,Delivery,Positive
374,Delivery,Positive
375,Positive,Delivery
376,Missing Items,Wrong Item
377,Delivery,Positive
378,Delivery,Positive
379,Delivery,Wrong Item
380,Delivery,Missing Items
381,Delivery,Positive
382,Delivery,Positive
383,Delivery,Positive
384,Positive,Delivery
385,Delivery,Wrong Item
386,Delivery,Positive
387,Company,Others
388,Positive,Delivery
389,Positive,Delivery
390,Positive,Delivery
391,Delivery,Positive
392,Delivery,Positive
393,Delivery,Positive
394,Positive,Delivery
395,Positive,Company
396,Delivery,Positive
397,Delivery,Positive
398,Positive,Delivery
399,Missing Items,Delivery
400,Delivery,Positive
401,Positive,Delivery
402,Delivery,Wrong Item
403,Delivery,Missing Items
404,Missing Items,Wrong Item
405,Missing Items,Wrong Item
406,Missing Items,Delivery
407,Delivery,Company
408,Delivery,Missing Items
409,Delivery,Positive
410,Positive,Delivery
411,Delivery,Positive
412,Positive,Delivery
413,Delivery,Positive
414,Positive,Delivery
415,Positive,Delivery
416,Positive,Delivery
417,Delivery,Positive
418,Delivery,Positive
419,Delivery,Positive
420,Delivery,Positive
421,Positive,Delivery
422,Company,Positive
423,Delivery,Positive
424,Delivery,Positive
425,Delivery,Positive
426,Positive,Delivery
427,Delivery,Positive
428,Positive,Delivery
429,Delivery,Positive
430,Delivery,Positive
431,Positive,Delivery
432,Delivery,Positive
433,Positive,Delivery
434,Deffect,Wrong Item
435,Positive,Others
436,Delivery,Positive
437,Positive,Delivery
438,Delivery,Missing Items
439,Missing Items,Wrong Item
440,Delivery,Positive
441,Delivery,Missing Items
442,Delivery,Missing Items
443,Delivery,Missing Items
444,Delivery,Positive
445,Delivery,Missing Items
446,Delivery,Missing Items
447,Delivery,Missing Items
448,Delivery,Missing Items
449,Positive,Delivery
450,Wrong Item,Missing Items
451,Delivery,Missing Items
452,Company,Others
453,Positive,Missing Items
454,Positive,Others
455,Positive,Delivery
456,Delivery,Positive
457,Positive,Others
458,Positive,Others
459,Positive,Others
460,Positive,Others
461,Positive,Others
462,Delivery,Positive
463,Delivery,Positive
464,Positive,Delivery
465,Delivery,Positive
466,Delivery,Positive
467,Positive,Others
468,Missing Items,Others
469,Missing Items,Others
470,Delivery,Positive
471,Missing Items,Wrong Item
472,Missing Items,Delivery
473,Missing Items,Wrong Item
474,Wrong Item,Missing Items
475,Delivery,Missing Items
476,Positive,Company
477,Positive,Company
478,Positive,Company
479,Positive,Company
480,Positive,Company
481,Missing Items,Deffect
482,Deffect,Others
483,Delivery,Company
484,Wrong Item,Missing Items
485,Delivery,Wrong Item
486,Delivery,Wrong Item
487,Delivery,Wrong Item
488,Deffect,Missing Items
489,Missing Items,Company
490,Delivery,Positive
491,Positive,Others
492,Positive,Others
493,Company,Positive
494,Company,Positive
495,Others,Missing Items
496,Positive,Company
497,Delivery,Others
498,Delivery,Others
499,Delivery,Others
500,Delivery,Deffect
501,Positive,Missing Items
502,Delivery,Others
503,Delivery,Deffect
504,Delivery,Wrong Item
505,Positive,Others
506,Positive,Others
507,Positive,Delivery
508,Wrong Item,Missing Items
509,Delivery,Positive
510,Positive,Others
511,Delivery,Positive
512,Positive,Company
513,Wrong Item,Delivery
514,Company,Deffect
515,Deffect,Wrong Item
516,Deffect,Wrong Item
517,Deffect,Wrong Item
518,Delivery,Deffect
519,Delivery,Deffect
520,Delivery,Company
521,Positive,Others
522,Positive,Delivery
523,Positive,Delivery
524,Positive,Company
525,Positive,Company
526,Positive,Others
527,Positive,Others
528,Positive,Company
529,Positive,Company
530,Positive,Delivery
531,Delivery,Positive
532,Positive,Others
533,Positive,Delivery
534,Positive,Delivery
535,Positive,Company
536,Positive,Delivery
537,Positive,Delivery
538,Positive,Delivery
539,Delivery,Positive
540,Positive,Delivery
541,Positive,Delivery
542,Positive,Delivery
543,Positive,Company
544,Wrong Item,Deffect
545,Positive,Delivery
546,Missing Items,Deffect
547,Positive,Delivery
548,Wrong Item,Missing Items
549,Wrong Item,Missing Items
550,Missing Items,Wrong Item
551,Wrong Item,Missing Items
552,Wrong Item,Missing Items
553,Missing Items,Wrong Item
554,Wrong Item,Delivery
555,Wrong Item,Missing Items
556,Wrong Item,Deffect
557,Wrong Item,Others
558,Deffect,Wrong Item
559,Delivery,Positive
560,Delivery,Positive
561,Wrong Item,Missing Items
562,Wrong Item,Missing Items
563,Delivery,Positive
564,Positive,Delivery
565,Positive,Others
566,Wrong Item,Missing Items
567,Positive,Company
568,Positive,Others
569,Positive,Others
570,Positive,Others
571,Delivery,Positive
572,Missing Items,Wrong Item
573,Positive,Others
574,Delivery,Wrong Item
575,Positive,Delivery
576,Positive,Delivery
577,Positive,Delivery
578,Positive,Delivery
579,Positive,Delivery
580,Positive,Delivery
581,Delivery,Positive
582,Positive,Others
583,Positive,Others
584,Positive,Others
585,Positive,Others
586,Positive,Company
587,Delivery,Positive
588,Positive,Others
589,Positive,Company
590,Positive,Delivery
591,Positive,Delivery
592,Positive,Deffect
593,Positive,Others
594,Positive,Others
595,Positive,Others
596,Positive,Others
597,Positive,Others
598,Positive,Delivery
599,Positive,Delivery
600,Wrong Item,Deffect
601,Wrong Item,Missing Items
602,Wrong Item,Missing Items
603,Wrong Item,Deffect
604,Deffect,Wrong Item
605,Missing Items,Positive
606,Missing Items,Wrong Item
607,Wrong Item,Missing Items
608,Missing Items,Company
609,Missing Items,Wrong Item
610,Missing Items,Wrong Item
611,Wrong Item,Deffect
612,Missing Items,Wrong Item
613,Wrong Item,Missing Items
614,Missing Items,Wrong Item
615,Wrong Item,Deffect
616,Missing Items,Wrong Item
617,Wrong Item,Company
618,Missing Items,Wrong Item
619,Missing Items,Wrong Item
620,Missing Items,Wrong Item
621,Missing Items,Wrong Item
622,Positive,Others
623,Wrong Item,Deffect
624,Wrong Item,Deffect
625,Wrong Item,Deffect
626,Wrong Item,Deffect
627,Positive,Others
628,Delivery,Positive
629,Positive,Others
630,Positive,Others
631,Positive,Delivery
632,Positive,Company
633,Positive,Others
634,Positive,Others
635,Positive,Others
636,Positive,Others
637,Positive,Company
638,Positive,Company
639,Positive,Others
640,Positive,Delivery
641,Positive,Others
642,Positive,Company
643,Positive,Company
644,Positive,Others
645,Positive,Others
646,Positive,Others
647,Positive,Delivery
648,Positive,Delivery
649,Positive,Delivery
650,Positive,Delivery
651,Positive,Delivery
652,Positive,Company
653,Positive,Delivery
654,Positive,Others
655,Positive,Company
656,Positive,Company
657,Positive,Company
658,Positive,Others
659,Positive,Others
660,Positive,Others
661,Positive,Others
662,Positive,Others
663,Wrong Item,Missing Items
664,Wrong Item,Missing Items
665,Positive,Company
666,Delivery,Positive
667,Positive,Others
668,Positive,Others
669,Positive,Others
670,Positive,Delivery
671,Positive,Delivery
672,Positive,Delivery
673,Missing Items,Wrong Item
674,Positive,Company
675,Positive,Delivery
676,Positive,Others
677,Positive,Delivery
678,Positive,Company
679,Positive,Delivery
680,Positive,Others
681,Wrong Item,Deffect
682,Wrong Item,Missing Items
683,Wrong Item,Missing Items
684,Missing Items,Wrong Item
685,Wrong Item,Deffect
686,Positive,Company
687,Positive,Company
688,Wrong Item,Missing Items
689,Wrong Item,Missing Items
690,Positive,Delivery
691,Delivery,Missing Items
692,Deffect,Wrong Item
693,Delivery,Positive
694,Delivery,Positive
695,Delivery,Positive
696,Delivery,Positive
697,Delivery,Positive
698,Delivery,Positive
699,Delivery,Missing Items
700,Delivery,Positive
701,Wrong Item,Deffect
702,Positive,Others
703,Positive,Others
704,Positive,Others
705,Positive,Others
706,Positive,Delivery
707,Delivery,Positive
708,Positive,Delivery
709,Delivery,Positive
710,Positive,Delivery
711,Positive,Others
712,Positive,Others
713,Positive,Company
714,Positive,Others
715,Positive,Delivery
716,Positive,Delivery
717,Positive,Delivery
718,Positive,Others
719,Positive,Others
720,Positive,Delivery
721,Positive,Others
722,Positive,Others
723,Positive,Others
724,Positive,Others
725,Positive,Others
726,Positive,Others
727,Others,Deffect
728,Wrong Item,Missing Items
729,Positive,Delivery
730,Delivery,Positive
731,Delivery,Positive
732,Delivery,Wrong Item
733,Delivery,Positive
734,Delivery,Positive
735,Missing Items,Wrong Item
736,Delivery,Positive
737,Delivery,Positive
738,Delivery,Positive
739,Delivery,Positive
740,Positive,Delivery
741,Delivery,Positive
742,Delivery,Positive
743,Delivery,Positive
744,Delivery,Positive
745,Positive,Delivery
746,Delivery,Positive
747,Delivery,Positive
748,Delivery,Positive
749,Delivery,Positive
750,Delivery,Positive
751,Delivery,Positive
752,Delivery,Positive
753,Delivery,Positive
754,Delivery,Positive
755,Delivery,Positive
756,Delivery,Positive
757,Delivery,Positive
758,Delivery,Missing Items
759,Delivery,Company
760,Delivery,Positive
761,Delivery,Positive
762,Delivery,Positive
763,Delivery,Positive
764,Delivery,Positive
765,Wrong Item,Delivery
766,Deffect,Wrong Item
767,Delivery,Positive
768,Delivery,Positive
769,Delivery,Positive
770,Delivery,Positive
771,Delivery,Positive
772,Delivery,Positive
773,Delivery,Missing Items
774,Delivery,Positive
775,Delivery,Positive
776,Delivery,Positive
777,Delivery,Positive
778,Delivery,Positive
779,Delivery,Wrong Item
780,Positive,Delivery
781,Delivery,Positive
782,Delivery,Positive
783,Delivery,Positive
784,Delivery,Positive
785,Delivery,Positive
786,Delivery,Positive
787,Delivery,Positive
788,Delivery,Positive
789,Delivery,Positive
790,Delivery,Positive
791,Delivery,Positive
792,Delivery,Positive
793,Delivery,Positive
794,Delivery,Positive
795,Delivery,Positive
796,Delivery,Positive
797,Delivery,Positive
798,Delivery,Positive
799,Positive,Delivery
800,Delivery,Positive
801,Positive,Delivery
802,Delivery,Positive
803,Delivery,Positive
804,Delivery,Positive
805,Delivery,Positive
806,Delivery,Positive
807,Delivery,Positive
808,Delivery,Positive
809,Positive,Delivery
810,Positive,Delivery
811,Delivery,Positive
812,Positive,Delivery
813,Delivery,Positive
814,Delivery,Positive
815,Delivery,Positive
816,Delivery,Positive
817,Delivery,Positive
818,Delivery,Positive
819,Delivery,Positive
820,Delivery,Positive
821,Delivery,Positive
822,Delivery,Positive
823,Delivery,Positive
824,Delivery,Positive
825,Delivery,Positive
826,Delivery,Positive
827,Delivery,Positive
828,Delivery,Positive
829,Delivery,Positive
830,Delivery,Positive
831,Delivery,Positive
832,Delivery,Positive
833,Delivery,Wrong Item
834,Delivery,Wrong Item
835,Positive,Others
836,Delivery,Missing Items
837,Positive,Delivery
838,Positive,Company
839,Positive,Company
840,Wrong Item,Missing Items
841,Deffect,Wrong Item
842,Wrong Item,Others
843,Wrong Item,Delivery
844,Delivery,Wrong Item
845,Deffect,Wrong Item
846,Positive,Company
847,Delivery,Positive
848,Positive,Delivery
849,Positive,Company
850,Positive,Delivery
851,Positive,Delivery
852,Missing Items,Wrong Item
853,Positive,Delivery
854,Positive,Others
855,Positive,Company
856,Positive,Delivery
857,Positive,Others
858,Positive,Others
859,Positive,Others
860,Positive,Others
861,Positive,Missing Items
862,Positive,Others
863,Positive,Others
864,Delivery,Positive
865,Positive,Delivery
866,Positive,Delivery
867,Positive,Others
868,Positive,Delivery
869,Positive,Delivery
870,Positive,Delivery
871,Delivery,Positive
872,Delivery,Positive
873,Positive,Company
874,Wrong Item,Deffect
875,Positive,Others
876,Delivery,Positive
877,Positive,Company
878,Delivery,Positive
879,Positive,Delivery
880,Delivery,Positive
881,Delivery,Positive
882,Positive,Delivery
883,Positive,Others
884,Positive,Others
885,Positive,Others
886,Positive,Others
887,Wrong Item,Deffect
888,Wrong Item,Missing Items
889,Wrong Item,Missing Items
890,Delivery,Wrong Item
891,Delivery,Positive
892,Positive,Company
893,Positive,Delivery
894,Positive,Delivery
895,Positive,Others
896,Positive,Others
897,Positive,Others
898,Positive,Others
899,Others,Wrong Item
900,Deffect,Wrong Item
901,Deffect,Wrong Item
902,Deffect,Wrong Item
903,Wrong Item,Missing Items
904,Company,Positive
905,Positive,Delivery
906,Positive,Delivery
907,Positive,Others
908,Wrong Item,Others
909,Positive,Others
910,Positive,Company
911,Delivery,Positive
912,Positive,Others
913,Positive,Delivery
914,Delivery,Positive
915,Positive,Delivery
916,Positive,Others
917,Positive,Others
918,Positive,Others
919,Positive,Others
920,Positive,Deffect
921,Positive,Delivery
922,Positive,Delivery
923,Positive,Company
924,Positive,Others
925,Missing Items,Wrong Item
926,Positive,Delivery
927,Positive,Delivery
928,Delivery,Positive
929,Positive,Others
930,Positive,Delivery
931,Positive,Delivery
932,Positive,Company
933,Positive,Company
934,Delivery,Others
935,Positive,Delivery
936,Positive,Others
937,Positive,Delivery
938,Delivery,Company
939,Positive,Delivery
940,Positive,Others
941,Delivery,Positive
942,Delivery,Positive
943,Positive,Delivery
944,Positive,Delivery
945,Delivery,Positive
946,Positive,Delivery
947,Delivery,Positive
948,Positive,Company
949,Positive,Company
950,Positive,Delivery
951,Positive,Delivery
952,Positive,Others
953,Wrong Item,Deffect
954,Positive,Others
955,Wrong Item,Missing Items
956,Wrong Item,Deffect
957,Wrong Item,Missing Items
958,Wrong Item,Deffect
959,Wrong Item,Missing Items
960,Wrong Item,Missing Items
961,Positive,Company
962,Positive,Others
963,Wrong Item,Company
964,Positive,Company
965,Positive,Delivery
966,Positive,Delivery
967,Positive,Delivery
968,Delivery,Positive
969,Positive,Delivery
970,Positive,Delivery
971,Positive,Delivery
972,Delivery,Wrong Item
973,Positive,Delivery
974,Positive,Delivery
975,Delivery,Positive
976,Delivery,Positive
977,Positive,Delivery
978,Delivery,Positive
979,Delivery,Positive
980,Delivery,Positive
981,Wrong Item,Missing Items
982,Positive,Delivery
983,Positive,Delivery
984,Delivery,Positive
985,Positive,Others
986,Positive,Delivery
987,Delivery,Positive
988,Positive,Delivery
989,Positive,Delivery
990,Delivery,Positive
991,Delivery,Positive
992,Positive,Delivery
993,Positive,Delivery
994,Delivery,Positive
995,Delivery,Positive
996,Delivery,Positive
997,Delivery,Positive
998,Wrong Item,Delivery
999,Positive,Delivery
1000,Positive,Delivery
1001,Delivery,Positive
1002,Positive,Delivery
1003,Delivery,Positive
1004,Positive,Delivery
1005,Positive,Delivery
1006,Positive,Delivery
1007,Positive,Delivery
1008,Positive,Delivery
1009,Positive,Delivery
1010,Positive,Delivery
1011,Delivery,Positive
1012,Positive,Delivery
1013,Positive,Delivery
1014,Positive,Delivery
1015,Positive,Delivery
1016,Delivery,Positive
1017,Positive,Delivery
1018,Positive,Delivery
1019,Delivery,Deffect
1020,Positive,Company
1021,Deffect,Others
1022,Positive,Others
1023,Positive,Others
1024,Positive,Delivery
1025,Positive,Others
1026,Positive,Deffect
1027,Delivery,Positive
1028,Positive,Others
1029,Positive,Deffect
1030,Positive,Others
1031,Positive,Deffect
1032,Positive,Delivery
1033,Positive,Others
1034,Positive,Delivery
1035,Delivery,Positive
1036,Positive,Delivery
1037,Positive,Others
1038,Positive,Company
1039,Positive,Others
1040,Positive,Others
1041,Positive,Others
1042,Positive,Delivery
1043,Positive,Others
1044,Positive,Delivery
1045,Positive,Others
1046,Positive,Company
1047,Positive,Company
1048,Positive,Others
1049,Delivery,Positive
1050,Positive,Delivery
1051,Positive,Delivery
1052,Positive,Delivery
1053,Positive,Delivery
1054,Positive,Delivery
1055,Positive,Delivery
1056,Positive,Company
1057,Positive,Delivery
1058,Positive,Others
1059,Delivery,Positive
1060,Positive,Company
1061,Delivery,Positive
1062,Positive,Others
1063,Delivery,Positive
1064,Positive,Delivery
1065,Positive,Company
1066,Positive,Others
1067,Positive,Others
1068,Positive,Others
1069,Positive,Others
1070,Positive,Others
1071,Positive,Others
1072,Positive,Deffect
1073,Positive,Others
1074,Wrong Item,Deffect
1075,Wrong Item,Company
1076,Positive,Others
1077,Positive,Delivery
1078,Positive,Delivery
1079,Positive,Others
1080,Positive,Others
1081,Positive,Company
1082,Wrong Item,Deffect
1083,Missing Items,Wrong Item
1084,Positive,Company
1085,Positive,Others
1086,Positive,Delivery
1087,Positive,Company
1088,Positive,Company
1089,Positive,Others
1090,Wrong Item,Positive
1091,Wrong Item,Missing Items
1092,Positive,Wrong Item
1093,Missing Items,Delivery
1094,Missing Items,Company
1095,Missing Items,Positive
1096,Positive,Others
1097,Positive,Delivery
1098,Positive,Delivery
1099,Positive,Others
1100,Delivery,Positive
1101,Delivery,Positive
1102,Positive,Delivery
1103,Positive,Delivery
1104,Positive,Others
1105,Positive,Deffect
1106,Positive,Delivery
1107,Positive,Delivery
1108,Positive,Delivery
1109,Delivery,Positive
1110,Delivery,Deffect
1111,Delivery,Positive
1112,Delivery,Positive
1113,Deffect,Others
1114,Missing Items,Others
1115,Others,Delivery
1116,Missing Items,Wrong Item
1117,Delivery,Missing Items
1118,Delivery,Missing Items
1119,Company,Wrong Item
1120,Delivery,Missing Items
1121,Delivery,Missing Items
1122,Others,Deffect
1123,Delivery,Missing Items
1124,Delivery,Missing Items
1125,Deffect,Delivery
1126,Missing Items,Wrong Item
1127,Missing Items,Delivery
1128,Wrong Item,Deffect
1129,Delivery,Others
1130,Deffect,Missing Items
1131,Deffect,Missing Items
1132,Delivery,Others
1133,Missing Items,Deffect
1134,Delivery,Missing Items
1135,Delivery,Positive
1136,Missing Items,Wrong Item
1137,Positive,Delivery
1138,Delivery,Others
1139,Delivery,Positive
1140,Delivery,Others
1141,Positive,Delivery
1142,Positive,Company
1143,Positive,Delivery
1144,Positive,Missing Items
1145,Positive,Delivery
1146,Positive,Company
1147,Delivery,Others
1148,Wrong Item,Deffect
1149,Deffect,Missing Items
1150,Deffect,Others
1151,Positive,Others
1152,Delivery,Missing Items
1153,Missing Items,Delivery
1154,Missing Items,Others
1155,Positive,Missing Items
1156,Delivery,Positive
1157,Positive,Company
1158,Others,Company
1159,Others,Missing Items
1160,Missing Items,Delivery
1161,Delivery,Missing Items
1162,Positive,Company
1163,Missing Items,Delivery
1164,Positive,Delivery
1165,Delivery,Positive
1166,Delivery,Positive
1167,Positive,Missing Items
1168,Delivery,Missing Items
1169,Delivery,Positive
1170,Positive,Missing Items
1171,Others,Positive
1172,Delivery,Wrong Item
1173,Delivery,Missing Items
1174,Delivery,Missing Items
1175,Deffect,Positive
1176,Deffect,Missing Items
1177,Positive,Missing Items
1178,Wrong Item,Deffect
1179,Deffect,Others
1180,Positive,Delivery
1181,Positive,Others
1182,Delivery,Missing Items
1183,Positive,Others
1184,Positive,Others
1185,Positive,Company
1186,Deffect,Missing Items
1187,Others,Positive
1188,Deffect,Missing Items
1189,Delivery,Deffect
1190,Deffect,Wrong Item
1191,Deffect,Wrong Item
1192,Deffect,Company
1193,Missing Items,Deffect
1194,Deffect,Others
1195,Others,Missing Items
1196,Company,Positive
1197,Missing Items,Wrong Item
1198,Positive,Delivery
1199,Positive,Others
1200,Positive,Others
1201,Delivery,Positive
1202,Positive,Others
1203,Positive,Delivery
1204,Positive,Others
1205,Positive,Company
1206,Delivery,Positive
1207,Deffect,Positive
1208,Positive,Delivery
1209,Delivery,Positive
1210,Positive,Others
1211,Positive,Others
1212,Positive,Others
1213,Positive,Others
1214,Positive,Others
1215,Positive,Others
1216,Positive,Others
1217,Positive,Others
1218,Positive,Others
1219,Positive,Others
1220,Positive,Others
1221,Positive,Company
1222,Positive,Others
1223,Company,Positive
1224,Positive,Delivery
1225,Positive,Wrong Item
1226,Positive,Wrong Item
1227,Positive,Missing Items
1228,Others,Delivery
1229,Delivery,Others
1230,Others,Deffect
1231,Positive,Deffect
1232,Deffect,Wrong Item
1233,Positive,Delivery
1234,Delivery,Wrong Item
1235,Missing Items,Others
1236,Missing Items,Deffect
1237,Delivery,Positive
1238,Delivery,Positive
1239,Missing Items,Positive
1240,Delivery,Wrong Item
1241,Delivery,Positive
1242,Delivery,Positive
1243,Delivery,Positive
1244,Delivery,Missing Items
1245,Delivery,Others
1246,Delivery,Missing Items
1247,Missing Items,Wrong Item
1248,Delivery,Deffect
1249,Wrong Item,Delivery
1250,Missing Items,Delivery
1251,Delivery,Others
1252,Others,Deffect
1253,Delivery,Missing Items
1254,Missing Items,Positive
1255,Others,Missing Items
