,0,1
221,Positive,Company
222,Positive,Others
223,Delivery,Wrong Item
224,Positive,Deffect
225,Delivery,Positive
226,Positive,Delivery
227,Positive,Company
228,Missing Items,Delivery
229,Positive,Deffect
230,Delivery,Others
231,Missing Items,Deffect
232,Missing Items,Delivery
233,Delivery,Deffect
234,Delivery,Deffect
235,Wrong Item,Missing Items
236,Others,Deffect
237,Others,Missing Items
238,Company,Deffect
239,Deffect,Wrong Item
240,Delivery,Deffect
241,Missing Items,Delivery
242,Positive,Delivery
243,Positive,Delivery
244,Positive,Delivery
245,Delivery,Positive
246,Positive,Delivery
247,Positive,Others
248,Delivery,Positive
249,Positive,Company
250,Positive,Company
251,Positive,Others
252,Positive,Delivery
253,Positive,Company
254,Positive,Others
255,Positive,Others
256,Positive,Others
257,Positive,Others
258,Positive,Delivery
259,Positive,Others
260,Positive,Others
261,Positive,Delivery
262,Positive,Delivery
263,Positive,Delivery
264,Delivery,Positive
265,Positive,Others
266,Positive,Delivery
267,Positive,Others
268,Positive,Others
269,Positive,Others
270,Positive,Others
271,Positive,Others
272,Positive,Company
273,Positive,Delivery
274,Positive,Delivery
275,Positive,Company
276,Positive,Missing Items
277,Positive,Delivery
278,Positive,Others
279,Positive,Others
280,Positive,Others
281,Positive,Others
282,Positive,Others
283,Delivery,Positive
284,Delivery,Positive
285,Positive,Delivery
286,Positive,Delivery
287,Positive,Delivery
288,Positive,Delivery
289,Positive,Delivery
290,Positive,Delivery
291,Positive,Others
292,Positive,Others
293,Positive,Others
294,Positive,Others
295,Positive,Others
296,Positive,Others
297,Delivery,Positive
298,Positive,Delivery
299,Positive,Delivery
300,Positive,Others
301,Positive,Others
302,Positive,Others
303,Positive,Others
304,Positive,Others
305,Positive,Others
306,Positive,Missing Items
307,Missing Items,Delivery
308,Positive,Others
309,Positive,Others
310,Positive,Delivery
311,Positive,Delivery
312,Positive,Delivery
313,Positive,Company
314,Positive,Company
315,Positive,Delivery
316,Positive,Others
317,Positive,Company
318,Delivery,Positive
319,Positive,Delivery
320,Positive,Delivery
321,Positive,Delivery
322,Positive,Delivery
323,Positive,Company
324,Positive,Company
325,Positive,Company
326,Positive,Company
327,Positive,Delivery
328,Positive,Delivery
329,Positive,Company
330,Positive,Others
331,Positive,Company
332,Positive,Others
333,Positive,Delivery
334,Positive,Others
335,Positive,Company
336,Delivery,Positive
337,Positive,Company
338,Positive,Company
339,Positive,Company
340,Positive,Company
341,Positive,Company
342,Positive,Others
343,Positive,Company
344,Positive,Delivery
345,Positive,Company
346,Positive,Delivery
347,Positive,Company
348,Positive,Company
349,Positive,Company
350,Positive,Company
351,Positive,Others
352,Positive,Delivery
353,Positive,Delivery
354,Positive,Delivery
355,Delivery,Positive
356,Positive,Others
357,Positive,Others
358,Positive,Others
359,Positive,Others
360,Positive,Others
361,Positive,Delivery
362,Positive,Others
363,Positive,Company
364,Positive,Others
365,Positive,Others
366,Positive,Others
367,Positive,Others
368,Positive,Others
369,Positive,Delivery
370,Positive,Delivery
371,Positive,Delivery
372,Positive,Others
373,Positive,Others
374,Positive,Company
375,Positive,Delivery
376,Positive,Others
377,Positive,Company
378,Positive,Others
379,Positive,Delivery
380,Positive,Delivery
381,Positive,Company
382,Positive,Delivery
383,Positive,Delivery
384,Positive,Delivery
385,Positive,Company
386,Positive,Others
387,Positive,Others
388,Positive,Delivery
389,Positive,Others
390,Positive,Delivery
391,Positive,Delivery
392,Positive,Delivery
393,Positive,Others
394,Positive,Others
395,Positive,Company
396,Positive,Others
397,Positive,Delivery
398,Positive,Delivery
399,Positive,Company
400,Positive,Company
401,Positive,Delivery
402,Positive,Others
403,Positive,Others
404,Positive,Delivery
405,Positive,Delivery
406,Positive,Delivery
407,Positive,Delivery
408,Delivery,Positive
409,Positive,Delivery
410,Positive,Delivery
411,Positive,Company
412,Positive,Company
413,Positive,Delivery
414,Positive,Delivery
415,Positive,Delivery
416,Positive,Delivery
417,Positive,Others
418,Positive,Others
419,Positive,Others
420,Positive,Delivery
421,Delivery,Positive
422,Positive,Others
423,Positive,Others
424,Positive,Others
425,Positive,Others
426,Positive,Others
427,Positive,Others
428,Positive,Others
429,Positive,Others
430,Positive,Others
431,Positive,Others
432,Positive,Others
433,Positive,Others
434,Positive,Others
435,Positive,Others
436,Positive,Others
437,Positive,Others
438,Positive,Others
439,Positive,Others
440,Positive,Others
441,Positive,Others
442,Positive,Others
443,Positive,Delivery
444,Positive,Company
445,Positive,Company
446,Positive,Others
447,Positive,Delivery
448,Positive,Delivery
449,Positive,Company
450,Positive,Company
451,Positive,Delivery
452,Positive,Company
453,Positive,Company
454,Positive,Others
455,Positive,Others
456,Positive,Others
457,Positive,Others
458,Positive,Delivery
459,Positive,Others
460,Positive,Company
461,Positive,Others
462,Positive,Others
463,Positive,Others
464,Positive,Delivery
465,Positive,Delivery
466,Positive,Delivery
467,Positive,Company
468,Positive,Company
469,Positive,Delivery
470,Positive,Wrong Item
471,Positive,Delivery
472,Positive,Delivery
473,Positive,Others
474,Positive,Company
475,Positive,Delivery
476,Positive,Others
477,Positive,Missing Items
478,Positive,Company
479,Positive,Others
480,Delivery,Positive
481,Positive,Others
482,Positive,Company
483,Positive,Company
484,Positive,Others
485,Positive,Others
486,Positive,Others
487,Positive,Company
488,Positive,Delivery
489,Positive,Delivery
490,Positive,Delivery
491,Positive,Delivery
492,Delivery,Positive
493,Positive,Delivery
494,Positive,Delivery
495,Positive,Delivery
496,Delivery,Positive
497,Positive,Delivery
498,Positive,Delivery
499,Delivery,Positive
500,Positive,Delivery
501,Positive,Delivery
502,Delivery,Positive
503,Positive,Delivery
504,Positive,Delivery
505,Positive,Delivery
506,Positive,Delivery
507,Positive,Delivery
508,Positive,Delivery
509,Positive,Delivery
510,Positive,Delivery
511,Delivery,Positive
512,Positive,Delivery
513,Positive,Delivery
514,Positive,Delivery
515,Positive,Company
516,Positive,Delivery
517,Positive,Company
518,Positive,Company
519,Positive,Delivery
520,Positive,Others
521,Positive,Delivery
522,Positive,Delivery
523,Positive,Others
524,Positive,Delivery
525,Positive,Delivery
526,Positive,Delivery
527,Positive,Delivery
528,Positive,Delivery
529,Positive,Delivery
530,Positive,Delivery
531,Positive,Delivery
532,Positive,Delivery
533,Positive,Delivery
534,Positive,Delivery
535,Positive,Company
536,Positive,Delivery
537,Positive,Company
538,Positive,Others
539,Positive,Others
540,Positive,Company
541,Positive,Others
542,Positive,Company
543,Positive,Company
544,Positive,Delivery
545,Positive,Others
546,Positive,Others
547,Positive,Delivery
548,Positive,Others
549,Positive,Delivery
550,Positive,Others
551,Positive,Others
552,Positive,Others
553,Positive,Others
554,Positive,Delivery
555,Positive,Delivery
556,Positive,Company
557,Positive,Delivery
558,Positive,Delivery
559,Positive,Delivery
560,Positive,Delivery
561,Positive,Others
562,Positive,Others
563,Positive,Others
564,Positive,Others
565,Positive,Others
566,Positive,Company
567,Positive,Delivery
568,Positive,Others
569,Positive,Others
570,Positive,Others
571,Positive,Others
572,Positive,Others
573,Positive,Others
574,Positive,Others
575,Positive,Others
576,Positive,Others
577,Positive,Delivery
578,Positive,Delivery
579,Positive,Delivery
580,Positive,Others
581,Positive,Company
582,Positive,Delivery
583,Positive,Company
584,Positive,Delivery
585,Positive,Company
586,Positive,Others
587,Positive,Others
588,Positive,Others
589,Positive,Others
590,Positive,Delivery
591,Positive,Others
592,Positive,Others
593,Positive,Company
594,Positive,Others
595,Positive,Delivery
596,Positive,Company
597,Positive,Company
598,Positive,Company
599,Positive,Others
600,Positive,Others
601,Positive,Others
602,Positive,Others
603,Positive,Others
604,Positive,Company
605,Positive,Company
606,Positive,Company
607,Positive,Delivery
608,Positive,Delivery
609,Positive,Others
610,Positive,Company
611,Positive,Delivery
612,Delivery,Positive
613,Positive,Delivery
614,Positive,Delivery
615,Positive,Delivery
616,Positive,Delivery
617,Positive,Delivery
618,Positive,Delivery
619,Positive,Delivery
620,Positive,Company
621,Positive,Delivery
622,Positive,Delivery
623,Positive,Company
624,Positive,Company
625,Positive,Delivery
626,Positive,Delivery
627,Delivery,Positive
628,Positive,Others
629,Positive,Others
630,Positive,Company
631,Positive,Delivery
632,Positive,Others
633,Positive,Delivery
634,Positive,Delivery
635,Positive,Company
636,Positive,Company
637,Positive,Delivery
638,Positive,Delivery
639,Positive,Company
640,Positive,Others
641,Positive,Company
642,Delivery,Positive
643,Positive,Delivery
644,Positive,Delivery
645,Positive,Delivery
646,Positive,Delivery
647,Positive,Delivery
648,Positive,Delivery
649,Positive,Delivery
650,Positive,Delivery
651,Positive,Delivery
652,Positive,Delivery
653,Positive,Delivery
654,Positive,Delivery
655,Positive,Delivery
656,Positive,Delivery
657,Positive,Others
658,Positive,Company
659,Positive,Company
660,Positive,Company
661,Positive,Company
662,Positive,Delivery
663,Positive,Delivery
664,Positive,Delivery
665,Positive,Delivery
666,Positive,Delivery
667,Positive,Delivery
668,Positive,Delivery
669,Positive,Delivery
670,Positive,Delivery
671,Positive,Delivery
672,Positive,Delivery
673,Positive,Delivery
674,Delivery,Positive
675,Positive,Others
676,Positive,Company
677,Positive,Delivery
678,Positive,Company
679,Positive,Others
680,Positive,Company
681,Positive,Delivery
682,Positive,Delivery
683,Positive,Delivery
684,Positive,Delivery
685,Positive,Delivery
686,Positive,Delivery
687,Positive,Company
688,Positive,Delivery
689,Positive,Company
690,Delivery,Positive
691,Positive,Delivery
692,Positive,Others
693,Positive,Others
694,Positive,Others
695,Positive,Others
696,Positive,Others
697,Positive,Delivery
698,Positive,Company
699,Positive,Delivery
700,Positive,Others
701,Positive,Delivery
702,Positive,Others
703,Positive,Others
704,Positive,Others
705,Positive,Others
706,Positive,Others
707,Positive,Others
708,Positive,Others
709,Positive,Others
710,Positive,Others
711,Positive,Others
712,Positive,Others
713,Positive,Others
714,Positive,Others
715,Positive,Others
716,Positive,Others
717,Positive,Others
718,Positive,Others
719,Positive,Others
720,Positive,Others
721,Positive,Others
722,Positive,Others
723,Positive,Others
724,Positive,Delivery
725,Positive,Others
726,Positive,Others
727,Positive,Others
728,Positive,Others
729,Positive,Others
730,Positive,Others
731,Positive,Others
732,Positive,Others
733,Positive,Others
734,Positive,Others
735,Positive,Others
736,Positive,Others
737,Positive,Others
738,Positive,Others
739,Positive,Others
740,Positive,Others
741,Positive,Others
742,Positive,Others
743,Positive,Others
744,Positive,Others
745,Positive,Others
746,Positive,Others
747,Positive,Others
748,Positive,Others
749,Positive,Others
750,Positive,Others
751,Positive,Others
752,Positive,Others
753,Positive,Others
754,Positive,Others
755,Positive,Others
756,Positive,Others
757,Positive,Others
758,Positive,Others
759,Positive,Others
760,Positive,Others
761,Positive,Others
762,Positive,Others
763,Positive,Others
764,Positive,Others
765,Positive,Others
766,Positive,Others
767,Positive,Others
768,Positive,Others
769,Positive,Others
770,Positive,Others
771,Positive,Delivery
772,Positive,Others
773,Positive,Company
774,Delivery,Positive
775,Positive,Delivery
776,Delivery,Positive
777,Positive,Delivery
778,Positive,Others
779,Positive,Others
780,Positive,Others
781,Positive,Others
782,Positive,Company
783,Positive,Delivery
784,Positive,Deffect
785,Positive,Delivery
786,Positive,Company
787,Positive,Deffect
788,Positive,Company
789,Positive,Missing Items
790,Delivery,Positive
791,Positive,Delivery
792,Positive,Others
793,Delivery,Positive
794,Positive,Others
795,Positive,Company
796,Positive,Delivery
797,Positive,Delivery
798,Positive,Delivery
799,Positive,Others
800,Delivery,Positive
801,Delivery,Positive
802,Delivery,Positive
803,Positive,Delivery
804,Positive,Wrong Item
805,Positive,Others
806,Positive,Company
807,Delivery,Positive
808,Delivery,Positive
809,Delivery,Positive
810,Delivery,Positive
811,Positive,Delivery
812,Positive,Delivery
813,Positive,Deffect
814,Positive,Delivery
815,Positive,Delivery
816,Delivery,Positive
817,Positive,Delivery
818,Positive,Delivery
819,Positive,Delivery
820,Delivery,Positive
821,Positive,Others
822,Positive,Company
823,Positive,Company
824,Positive,Others
825,Positive,Company
826,Delivery,Positive
827,Positive,Others
828,Positive,Others
829,Positive,Company
830,Positive,Company
831,Positive,Company
832,Positive,Company
833,Positive,Company
834,Positive,Company
835,Positive,Company
836,Positive,Others
837,Positive,Delivery
838,Positive,Delivery
839,Positive,Delivery
840,Positive,Delivery
841,Positive,Delivery
842,Positive,Delivery
843,Positive,Others
844,Positive,Others
845,Positive,Missing Items
846,Delivery,Positive
847,Positive,Others
848,Positive,Company
849,Positive,Delivery
850,Positive,Delivery
851,Delivery,Positive
852,Delivery,Positive
853,Positive,Delivery
854,Positive,Delivery
855,Positive,Delivery
856,Delivery,Positive
857,Delivery,Positive
858,Positive,Delivery
859,Delivery,Positive
860,Delivery,Positive
861,Delivery,Positive
862,Positive,Delivery
863,Positive,Delivery
864,Positive,Delivery
865,Positive,Delivery
866,Positive,Delivery
867,Positive,Delivery
868,Positive,Delivery
869,Positive,Delivery
870,Delivery,Positive
871,Positive,Delivery
872,Positive,Delivery
873,Positive,Delivery
874,Positive,Delivery
875,Positive,Delivery
876,Positive,Delivery
877,Positive,Delivery
878,Positive,Delivery
879,Delivery,Positive
880,Positive,Delivery
881,Positive,Company
882,Positive,Delivery
883,Delivery,Positive
884,Positive,Company
885,Positive,Delivery
886,Positive,Delivery
887,Positive,Company
888,Positive,Delivery
889,Positive,Others
890,Positive,Others
891,Positive,Delivery
892,Delivery,Positive
893,Positive,Others
894,Positive,Company
895,Positive,Others
896,Positive,Others
897,Positive,Others
898,Positive,Others
899,Positive,Others
900,Positive,Others
901,Positive,Others
902,Positive,Others
903,Positive,Others
904,Positive,Others
905,Positive,Others
906,Positive,Others
907,Positive,Others
908,Positive,Others
909,Positive,Others
910,Positive,Others
911,Positive,Others
912,Positive,Others
913,Positive,Others
914,Positive,Others
915,Positive,Others
916,Positive,Others
917,Positive,Others
918,Positive,Others
919,Positive,Others
920,Positive,Others
921,Positive,Others
922,Positive,Others
923,Positive,Others
924,Positive,Others
925,Positive,Others
926,Positive,Others
927,Positive,Others
928,Positive,Others
929,Positive,Others
930,Positive,Others
931,Positive,Others
932,Positive,Others
933,Positive,Others
934,Positive,Others
935,Positive,Others
936,Positive,Others
937,Positive,Others
938,Positive,Others
939,Positive,Others
940,Positive,Others
941,Positive,Others
942,Positive,Others
943,Positive,Others
944,Positive,Others
945,Positive,Others
946,Positive,Others
947,Positive,Others
948,Positive,Others
949,Positive,Others
950,Positive,Others
951,Positive,Others
952,Positive,Others
953,Positive,Others
954,Positive,Others
955,Positive,Others
956,Positive,Others
957,Positive,Others
958,Positive,Others
959,Positive,Others
960,Positive,Others
961,Positive,Others
962,Positive,Others
963,Positive,Others
964,Positive,Others
965,Positive,Others
966,Positive,Others
967,Positive,Others
968,Positive,Others
969,Positive,Others
970,Positive,Others
971,Positive,Others
972,Positive,Others
973,Positive,Others
974,Positive,Delivery
975,Positive,Others
976,Positive,Others
977,Positive,Others
978,Positive,Others
979,Positive,Others
980,Positive,Others
981,Positive,Others
982,Positive,Others
983,Positive,Others
984,Positive,Others
985,Positive,Others
986,Positive,Others
987,Positive,Others
988,Positive,Others
989,Positive,Others
990,Positive,Others
991,Positive,Others
992,Positive,Others
993,Positive,Others
994,Positive,Others
995,Positive,Others
996,Positive,Others
997,Positive,Others
998,Positive,Others
999,Positive,Others
