,0,1
281,Positive,Others
282,Delivery,Positive
283,Positive,Delivery
284,Positive,Others
285,Positive,Others
286,Positive,Others
287,Positive,Others
288,Positive,Others
289,Positive,Others
290,Positive,Others
291,Positive,Delivery
292,Positive,Delivery
293,Positive,Delivery
294,Delivery,Positive
295,Delivery,Positive
296,Positive,Delivery
297,Positive,Others
298,Positive,Missing Items
299,Delivery,Positive
300,Positive,Company
301,Positive,Others
302,Positive,Others
303,Positive,Company
304,Positive,Delivery
305,Delivery,Positive
306,Positive,Delivery
307,Positive,Deffect
308,Positive,Others
309,Positive,Others
310,Positive,Delivery
311,Positive,Company
312,Positive,Others
313,Positive,Others
314,Positive,Others
315,Delivery,Positive
316,Positive,Delivery
317,Positive,Delivery
318,Positive,Delivery
319,Positive,Company
320,Positive,Delivery
321,Positive,Delivery
322,Positive,Company
323,Positive,Delivery
324,Positive,Company
325,Positive,Others
326,Positive,Others
327,Positive,Others
328,Positive,Others
329,Positive,Others
330,Positive,Others
331,Positive,Others
332,Positive,Others
333,Positive,Delivery
334,Positive,Others
335,Delivery,Positive
336,Positive,Others
337,Positive,Company
338,Positive,Others
339,Positive,Others
340,Positive,Missing Items
341,Positive,Company
342,Delivery,Positive
343,Delivery,Positive
344,Delivery,Positive
345,Delivery,Positive
346,Positive,Company
347,Positive,Others
348,Positive,Others
349,Positive,Others
350,Positive,Others
351,Positive,Delivery
352,Positive,Delivery
353,Delivery,Positive
354,Positive,Others
355,Positive,Delivery
356,Positive,Company
357,Positive,Others
358,Positive,Delivery
359,Positive,Company
360,Positive,Delivery
361,Delivery,Positive
362,Positive,Delivery
363,Positive,Others
364,Positive,Others
365,Positive,Others
366,Delivery,Positive
367,Positive,Company
368,Positive,Company
369,Positive,Delivery
370,Positive,Company
371,Positive,Company
372,Positive,Company
373,Positive,Company
374,Positive,Company
375,Positive,Delivery
376,Positive,Delivery
377,Positive,Deffect
378,Positive,Company
379,Positive,Others
380,Positive,Delivery
381,Positive,Wrong Item
382,Positive,Company
383,Delivery,Positive
384,Positive,Missing Items
385,Positive,Delivery
386,Positive,Delivery
387,Positive,Delivery
388,Positive,Others
389,Positive,Delivery
390,Positive,Company
391,Positive,Company
392,Positive,Delivery
393,Positive,Delivery
394,Positive,Others
395,Positive,Others
396,Positive,Company
397,Delivery,Positive
398,Positive,Delivery
399,Positive,Delivery
400,Positive,Others
401,Positive,Others
402,Positive,Delivery
403,Positive,Company
404,Positive,Delivery
405,Positive,Delivery
406,Positive,Delivery
407,Positive,Delivery
408,Positive,Delivery
409,Positive,Delivery
410,Delivery,Positive
411,Positive,Delivery
412,Positive,Delivery
413,Positive,Delivery
414,Positive,Delivery
415,Positive,Delivery
416,Positive,Delivery
417,Positive,Delivery
418,Positive,Delivery
419,Positive,Others
420,Positive,Others
421,Positive,Others
422,Positive,Company
423,Positive,Others
424,Positive,Others
425,Positive,Others
426,Positive,Others
427,Positive,Others
428,Positive,Others
429,Positive,Others
430,Positive,Others
431,Positive,Others
432,Positive,Others
433,Positive,Others
434,Positive,Others
435,Positive,Others
436,Positive,Others
437,Positive,Others
438,Positive,Others
439,Positive,Delivery
440,Positive,Delivery
441,Delivery,Positive
442,Positive,Delivery
443,Positive,Missing Items
444,Delivery,Positive
445,Positive,Others
446,Positive,Delivery
447,Positive,Delivery
448,Positive,Delivery
449,Delivery,Positive
450,Positive,Delivery
451,Positive,Delivery
452,Positive,Delivery
453,Positive,Delivery
454,Positive,Delivery
455,Positive,Delivery
456,Positive,Delivery
457,Positive,Delivery
458,Positive,Company
459,Delivery,Positive
460,Delivery,Positive
461,Positive,Delivery
462,Positive,Delivery
463,Positive,Delivery
464,Delivery,Positive
465,Positive,Others
466,Positive,Missing Items
467,Positive,Delivery
468,Positive,Missing Items
469,Positive,Others
470,Positive,Delivery
471,Positive,Delivery
472,Positive,Others
473,Positive,Company
474,Positive,Others
475,Positive,Delivery
476,Positive,Company
477,Positive,Others
478,Positive,Others
479,Positive,Others
480,Positive,Delivery
481,Positive,Others
482,Positive,Delivery
483,Positive,Others
484,Positive,Missing Items
485,Positive,Others
486,Positive,Others
487,Positive,Others
488,Positive,Delivery
489,Positive,Delivery
490,Positive,Company
491,Positive,Company
492,Positive,Others
493,Positive,Company
494,Positive,Others
495,Positive,Others
496,Positive,Delivery
497,Delivery,Positive
498,Positive,Delivery
499,Delivery,Positive
500,Delivery,Positive
501,Delivery,Positive
502,Positive,Others
503,Positive,Delivery
504,Positive,Company
505,Positive,Others
506,Positive,Others
507,Positive,Others
508,Positive,Delivery
509,Positive,Delivery
510,Positive,Delivery
511,Positive,Others
512,Positive,Others
513,Positive,Delivery
514,Positive,Company
515,Positive,Delivery
516,Delivery,Positive
517,Delivery,Positive
518,Delivery,Positive
519,Delivery,Positive
520,Delivery,Positive
521,Delivery,Positive
522,Delivery,Positive
523,Delivery,Positive
524,Positive,Delivery
525,Positive,Delivery
526,Positive,Delivery
527,Positive,Delivery
528,Delivery,Positive
529,Delivery,Positive
530,Delivery,Positive
531,Delivery,Positive
532,Delivery,Positive
533,Delivery,Positive
534,Delivery,Positive
535,Positive,Delivery
536,Positive,Others
537,Positive,Others
538,Positive,Delivery
539,Positive,Delivery
540,Positive,Others
541,Positive,Others
542,Positive,Delivery
543,Positive,Others
544,Positive,Others
545,Positive,Others
546,Positive,Others
547,Positive,Others
548,Positive,Others
549,Positive,Delivery
550,Positive,Delivery
551,Positive,Others
552,Positive,Company
553,Positive,Others
554,Positive,Others
555,Positive,Delivery
556,Positive,Others
557,Positive,Others
558,Positive,Others
559,Positive,Delivery
560,Delivery,Positive
561,Positive,Missing Items
562,Delivery,Positive
563,Positive,Delivery
564,Positive,Delivery
565,Positive,Delivery
566,Positive,Others
567,Positive,Company
568,Positive,Company
569,Positive,Others
570,Positive,Others
571,Positive,Others
572,Positive,Company
573,Positive,Company
574,Positive,Company
575,Positive,Company
576,Positive,Company
577,Positive,Company
578,Positive,Company
579,Positive,Company
580,Positive,Company
581,Positive,Delivery
582,Positive,Delivery
583,Positive,Company
584,Positive,Company
585,Positive,Company
586,Positive,Company
587,Positive,Others
588,Positive,Others
589,Positive,Delivery
590,Positive,Delivery
591,Positive,Delivery
592,Positive,Delivery
593,Positive,Delivery
594,Positive,Delivery
595,Positive,Delivery
596,Positive,Delivery
597,Positive,Delivery
598,Positive,Delivery
599,Positive,Delivery
600,Positive,Delivery
601,Positive,Delivery
602,Positive,Delivery
603,Positive,Delivery
604,Positive,Delivery
605,Positive,Delivery
606,Positive,Delivery
607,Positive,Delivery
608,Positive,Delivery
609,Positive,Delivery
610,Positive,Delivery
611,Positive,Delivery
612,Positive,Delivery
613,Positive,Delivery
614,Delivery,Positive
615,Positive,Others
616,Positive,Delivery
617,Positive,Delivery
618,Positive,Delivery
619,Positive,Delivery
620,Positive,Delivery
621,Positive,Delivery
622,Positive,Delivery
623,Positive,Delivery
624,Positive,Others
625,Positive,Company
626,Positive,Missing Items
627,Positive,Others
628,Positive,Delivery
629,Positive,Others
630,Positive,Delivery
631,Positive,Delivery
632,Delivery,Positive
633,Positive,Delivery
634,Positive,Company
635,Positive,Delivery
636,Delivery,Positive
637,Delivery,Positive
638,Delivery,Positive
639,Delivery,Positive
640,Delivery,Positive
641,Delivery,Positive
642,Delivery,Positive
643,Positive,Company
644,Positive,Deffect
645,Delivery,Positive
646,Positive,Delivery
647,Positive,Company
648,Positive,Delivery
649,Positive,Others
650,Positive,Others
651,Positive,Delivery
652,Positive,Delivery
653,Positive,Others
654,Positive,Others
655,Positive,Deffect
656,Positive,Others
657,Positive,Others
658,Positive,Delivery
659,Delivery,Positive
660,Positive,Others
661,Positive,Delivery
662,Positive,Others
663,Positive,Others
664,Positive,Delivery
665,Positive,Delivery
666,Delivery,Positive
667,Delivery,Positive
668,Positive,Others
669,Positive,Delivery
670,Positive,Others
671,Positive,Delivery
672,Positive,Others
673,Positive,Others
674,Positive,Others
675,Delivery,Positive
676,Positive,Others
677,Positive,Others
678,Positive,Others
679,Positive,Others
680,Positive,Others
681,Positive,Others
682,Positive,Others
683,Positive,Others
684,Positive,Others
685,Positive,Others
686,Positive,Others
687,Positive,Others
688,Positive,Others
689,Positive,Others
690,Positive,Others
691,Positive,Others
692,Positive,Others
693,Positive,Others
694,Positive,Others
695,Positive,Others
696,Positive,Others
697,Positive,Others
698,Positive,Others
699,Positive,Others
700,Positive,Others
701,Positive,Others
702,Positive,Others
703,Positive,Others
704,Positive,Others
705,Positive,Others
706,Positive,Others
707,Positive,Others
708,Positive,Others
709,Positive,Others
710,Positive,Others
711,Positive,Others
712,Positive,Others
713,Positive,Others
714,Positive,Others
715,Positive,Others
716,Positive,Others
717,Positive,Others
718,Positive,Others
719,Positive,Others
720,Positive,Others
721,Positive,Others
722,Positive,Others
723,Positive,Others
724,Positive,Others
725,Positive,Others
726,Positive,Others
727,Positive,Others
728,Positive,Others
729,Positive,Others
730,Positive,Others
731,Positive,Others
732,Positive,Others
733,Positive,Others
734,Positive,Others
735,Positive,Others
736,Positive,Others
737,Positive,Others
738,Positive,Others
739,Positive,Others
740,Positive,Others
741,Positive,Others
742,Positive,Others
743,Positive,Others
744,Positive,Others
745,Positive,Others
746,Positive,Others
747,Positive,Others
748,Positive,Others
749,Positive,Others
750,Positive,Others
751,Positive,Others
752,Positive,Others
753,Positive,Others
754,Positive,Others
755,Positive,Others
756,Positive,Others
757,Positive,Others
758,Positive,Others
759,Positive,Others
760,Positive,Others
761,Positive,Others
762,Positive,Others
763,Positive,Others
764,Positive,Others
765,Positive,Others
766,Positive,Others
767,Positive,Others
768,Positive,Others
769,Positive,Others
770,Positive,Others
771,Positive,Others
772,Positive,Others
773,Positive,Others
774,Positive,Others
775,Positive,Others
776,Positive,Others
777,Positive,Others
778,Positive,Others
779,Positive,Others
780,Positive,Others
781,Positive,Others
782,Positive,Others
783,Positive,Others
784,Positive,Others
785,Positive,Others
786,Positive,Others
787,Positive,Others
788,Positive,Others
789,Positive,Others
790,Positive,Others
791,Positive,Others
792,Positive,Others
793,Positive,Others
794,Positive,Others
795,Positive,Others
796,Positive,Others
797,Positive,Others
798,Positive,Others
799,Positive,Others
800,Positive,Others
801,Positive,Others
802,Positive,Others
803,Positive,Others
804,Positive,Others
805,Positive,Others
806,Positive,Others
807,Positive,Others
808,Positive,Others
809,Positive,Others
810,Positive,Others
811,Positive,Others
812,Positive,Others
813,Positive,Others
814,Positive,Others
815,Positive,Others
816,Positive,Others
817,Positive,Others
818,Positive,Others
819,Positive,Others
820,Positive,Others
821,Positive,Others
822,Positive,Others
823,Positive,Others
824,Positive,Others
825,Positive,Others
826,Positive,Others
827,Positive,Others
828,Positive,Others
829,Positive,Others
830,Positive,Others
831,Positive,Others
832,Positive,Others
833,Positive,Others
834,Positive,Others
835,Positive,Others
836,Positive,Others
837,Positive,Others
838,Positive,Others
839,Positive,Others
840,Positive,Others
841,Positive,Others
842,Positive,Others
843,Positive,Others
844,Positive,Others
845,Positive,Others
846,Positive,Others
847,Positive,Others
848,Positive,Others
849,Positive,Others
850,Positive,Others
851,Positive,Others
852,Positive,Others
853,Positive,Others
854,Positive,Others
855,Positive,Others
856,Positive,Others
857,Positive,Others
858,Positive,Others
859,Positive,Others
860,Positive,Others
861,Positive,Others
862,Positive,Others
863,Positive,Others
864,Positive,Others
865,Positive,Others
866,Positive,Others
867,Positive,Others
868,Positive,Others
869,Positive,Others
870,Positive,Others
871,Positive,Others
872,Positive,Others
873,Positive,Others
874,Positive,Others
875,Positive,Others
876,Positive,Others
877,Positive,Others
878,Positive,Others
879,Positive,Others
880,Positive,Others
881,Positive,Others
882,Positive,Others
883,Positive,Others
884,Positive,Others
885,Positive,Others
886,Positive,Others
887,Positive,Others
888,Positive,Others
889,Positive,Others
890,Positive,Others
891,Positive,Others
892,Positive,Others
893,Positive,Others
894,Positive,Others
895,Positive,Others
896,Positive,Others
897,Positive,Others
898,Positive,Others
899,Positive,Others
900,Positive,Others
901,Positive,Others
902,Positive,Others
903,Positive,Others
904,Positive,Others
905,Positive,Others
906,Positive,Others
907,Positive,Others
908,Positive,Others
909,Positive,Others
910,Positive,Others
911,Positive,Others
912,Positive,Others
913,Positive,Others
914,Positive,Others
915,Positive,Others
916,Positive,Others
917,Positive,Others
918,Positive,Others
919,Positive,Others
920,Positive,Others
921,Positive,Others
922,Positive,Others
923,Positive,Others
924,Positive,Others
925,Positive,Others
926,Positive,Others
927,Positive,Others
928,Positive,Others
929,Positive,Others
930,Positive,Others
931,Positive,Others
932,Positive,Others
933,Positive,Others
934,Positive,Others
935,Positive,Others
936,Positive,Others
937,Positive,Others
938,Positive,Others
939,Positive,Others
940,Positive,Others
941,Positive,Others
942,Positive,Others
943,Positive,Others
944,Positive,Others
945,Positive,Others
946,Positive,Others
947,Positive,Others
948,Positive,Others
949,Positive,Others
950,Positive,Others
951,Positive,Others
952,Positive,Others
953,Positive,Others
954,Positive,Others
955,Positive,Others
956,Positive,Others
957,Positive,Others
958,Positive,Others
959,Positive,Others
960,Positive,Others
961,Positive,Others
962,Positive,Others
963,Positive,Others
964,Positive,Others
965,Positive,Others
966,Positive,Others
967,Positive,Others
968,Positive,Others
969,Positive,Others
970,Positive,Others
971,Positive,Others
972,Positive,Others
973,Positive,Others
974,Positive,Others
975,Positive,Others
976,Positive,Others
977,Positive,Others
978,Positive,Others
979,Positive,Others
980,Positive,Others
981,Positive,Others
982,Positive,Others
983,Positive,Others
984,Positive,Others
985,Positive,Others
986,Positive,Others
987,Positive,Others
988,Positive,Others
989,Positive,Others
990,Positive,Others
991,Positive,Others
992,Positive,Others
993,Positive,Missing Items
994,Positive,Delivery
995,Delivery,Positive
996,Positive,Others
997,Positive,Delivery
998,Positive,Others
999,Positive,Delivery
1000,Positive,Others
1001,Positive,Delivery
1002,Positive,Delivery
1003,Positive,Company
1004,Positive,Others
1005,Positive,Missing Items
1006,Positive,Others
1007,Positive,Delivery
1008,Positive,Missing Items
1009,Positive,Others
1010,Positive,Company
1011,Positive,Company
1012,Positive,Others
1013,Positive,Others
1014,Positive,Delivery
1015,Positive,Others
1016,Positive,Company
1017,Positive,Company
1018,Positive,Company
1019,Positive,Delivery
1020,Positive,Delivery
1021,Positive,Others
1022,Positive,Delivery
1023,Positive,Others
1024,Positive,Others
1025,Positive,Company
1026,Positive,Delivery
1027,Positive,Delivery
1028,Positive,Delivery
1029,Positive,Delivery
1030,Delivery,Positive
1031,Delivery,Positive
1032,Positive,Delivery
1033,Delivery,Positive
1034,Positive,Others
1035,Positive,Company
1036,Positive,Company
1037,Positive,Company
1038,Positive,Company
1039,Positive,Company
1040,Positive,Company
1041,Positive,Delivery
1042,Positive,Others
1043,Positive,Others
1044,Delivery,Positive
1045,Positive,Others
1046,Positive,Delivery
1047,Delivery,Positive
1048,Positive,Delivery
1049,Positive,Company
1050,Positive,Others
1051,Positive,Company
1052,Delivery,Positive
1053,Positive,Delivery
1054,Positive,Delivery
1055,Positive,Company
1056,Positive,Company
1057,Positive,Company
1058,Delivery,Positive
1059,Delivery,Positive
1060,Positive,Delivery
1061,Delivery,Positive
1062,Delivery,Positive
1063,Positive,Company
1064,Positive,Missing Items
1065,Positive,Others
1066,Positive,Others
1067,Positive,Delivery
1068,Positive,Delivery
1069,Positive,Others
1070,Positive,Others
1071,Positive,Delivery
1072,Positive,Others
1073,Delivery,Positive
1074,Positive,Others
1075,Positive,Others
1076,Positive,Others
1077,Positive,Others
1078,Positive,Others
1079,Positive,Others
1080,Positive,Others
1081,Positive,Others
1082,Positive,Others
1083,Positive,Others
1084,Positive,Others
1085,Positive,Others
1086,Positive,Others
1087,Positive,Others
1088,Positive,Others
1089,Positive,Company
1090,Missing Items,Deffect
1091,Positive,Delivery
1092,Delivery,Positive
1093,Positive,Delivery
1094,Positive,Others
1095,Positive,Delivery
1096,Positive,Delivery
1097,Delivery,Positive
1098,Positive,Delivery
1099,Positive,Delivery
1100,Positive,Delivery
1101,Positive,Delivery
1102,Positive,Delivery
1103,Positive,Delivery
1104,Positive,Delivery
1105,Positive,Delivery
1106,Positive,Delivery
1107,Positive,Others
1108,Missing Items,Deffect
1109,Positive,Others
1110,Positive,Company
1111,Deffect,Company
1112,Missing Items,Delivery
1113,Positive,Missing Items
1114,Positive,Others
1115,Positive,Delivery
1116,Positive,Wrong Item
1117,Positive,Delivery
1118,Wrong Item,Positive
1119,Positive,Delivery
1120,Positive,Company
1121,Positive,Others
1122,Positive,Company
1123,Delivery,Positive
1124,Delivery,Positive
1125,Positive,Delivery
1126,Positive,Deffect
1127,Positive,Delivery
1128,Positive,Delivery
1129,Positive,Delivery
1130,Positive,Company
1131,Positive,Delivery
1132,Positive,Delivery
1133,Positive,Delivery
1134,Positive,Others
1135,Positive,Delivery
1136,Positive,Others
1137,Positive,Delivery
1138,Positive,Others
1139,Positive,Delivery
1140,Positive,Delivery
1141,Positive,Others
1142,Positive,Others
1143,Positive,Others
1144,Positive,Others
1145,Delivery,Positive
1146,Positive,Delivery
1147,Positive,Others
1148,Delivery,Positive
1149,Positive,Others
1150,Positive,Others
1151,Positive,Others
1152,Positive,Others
1153,Positive,Others
1154,Positive,Others
1155,Positive,Others
1156,Positive,Company
1157,Positive,Others
1158,Delivery,Deffect
1159,Missing Items,Deffect
1160,Missing Items,Wrong Item
1161,Positive,Others
1162,Positive,Delivery
1163,Positive,Delivery
1164,Positive,Delivery
1165,Missing Items,Delivery
1166,Company,Others
1167,Deffect,Missing Items
1168,Deffect,Missing Items
1169,Positive,Delivery
1170,Missing Items,Delivery
1171,Delivery,Others
1172,Delivery,Missing Items
1173,Delivery,Others
1174,Missing Items,Others
1175,Others,Deffect
1176,Others,Deffect
1177,Delivery,Missing Items
1178,Others,Missing Items
1179,Delivery,Missing Items
1180,Delivery,Missing Items
1181,Delivery,Missing Items
1182,Delivery,Missing Items
1183,Delivery,Others
1184,Delivery,Others
1185,Others,Delivery
1186,Delivery,Missing Items
1187,Delivery,Missing Items
1188,Delivery,Missing Items
1189,Delivery,Missing Items
1190,Deffect,Missing Items
1191,Deffect,Others
1192,Positive,Others
1193,Positive,Others
1194,Positive,Delivery
1195,Positive,Others
1196,Delivery,Missing Items
1197,Delivery,Missing Items
1198,Others,Missing Items
1199,Positive,Delivery
1200,Positive,Delivery
1201,Deffect,Wrong Item
1202,Positive,Others
1203,Others,Positive
1204,Positive,Others
1205,Positive,Others
1206,Deffect,Wrong Item
1207,Positive,Others
1208,Positive,Delivery
1209,Positive,Delivery
1210,Positive,Delivery
1211,Deffect,Wrong Item
1212,Positive,Company
1213,Positive,Others
1214,Positive,Others
1215,Deffect,Wrong Item
1216,Deffect,Wrong Item
1217,Deffect,Missing Items
1218,Positive,Company
1219,Positive,Delivery
1220,Positive,Others
1221,Positive,Delivery
1222,Positive,Delivery
1223,Delivery,Positive
1224,Positive,Others
1225,Positive,Delivery
1226,Deffect,Wrong Item
1227,Deffect,Wrong Item
1228,Deffect,Wrong Item
1229,Deffect,Wrong Item
1230,Positive,Others
1231,Positive,Delivery
1232,Positive,Delivery
1233,Delivery,Positive
1234,Positive,Delivery
1235,Deffect,Wrong Item
1236,Positive,Delivery
1237,Positive,Others
1238,Positive,Missing Items
1239,Positive,Missing Items
1240,Delivery,Deffect
1241,Wrong Item,Delivery
1242,Delivery,Others
1243,Missing Items,Deffect
1244,Positive,Wrong Item
1245,Company,Others
1246,Positive,Others
1247,Positive,Delivery
1248,Wrong Item,Deffect
1249,Positive,Delivery
1250,Positive,Others
1251,Positive,Company
1252,Positive,Missing Items
1253,Positive,Missing Items
1254,Positive,Missing Items
1255,Positive,Delivery
1256,Delivery,Positive
1257,Positive,Missing Items
1258,Positive,Delivery
1259,Positive,Company
1260,Positive,Missing Items
1261,Positive,Others
1262,Delivery,Wrong Item
1263,Positive,Others
1264,Positive,Missing Items
1265,Positive,Delivery
1266,Positive,Others
1267,Missing Items,Wrong Item
1268,Positive,Deffect
1269,Positive,Others
1270,Positive,Company
1271,Wrong Item,Deffect
1272,Positive,Others
1273,Positive,Others
1274,Delivery,Positive
1275,Wrong Item,Deffect
1276,Wrong Item,Missing Items
1277,Positive,Others
1278,Positive,Others
1279,Positive,Others
1280,Missing Items,Delivery
1281,Missing Items,Delivery
1282,Wrong Item,Deffect
1283,Deffect,Others
1284,Delivery,Positive
1285,Missing Items,Wrong Item
1286,Missing Items,Wrong Item
1287,Missing Items,Delivery
1288,Positive,Delivery
1289,Positive,Company
1290,Positive,Company
1291,Positive,Delivery
1292,Positive,Delivery
1293,Delivery,Positive
1294,Positive,Others
1295,Missing Items,Wrong Item
1296,Missing Items,Positive
1297,Wrong Item,Missing Items
1298,Company,Delivery
1299,Delivery,Positive
1300,Positive,Delivery
1301,Missing Items,Company
1302,Company,Positive
1303,Missing Items,Positive
1304,Missing Items,Deffect
1305,Missing Items,Company
1306,Positive,Delivery
1307,Positive,Missing Items
1308,Positive,Company
1309,Positive,Others
1310,Positive,Others
1311,Positive,Others
1312,Deffect,Missing Items
1313,Missing Items,Wrong Item
1314,Missing Items,Wrong Item
1315,Missing Items,Wrong Item
1316,Missing Items,Delivery
1317,Delivery,Missing Items
1318,Delivery,Positive
1319,Positive,Delivery
1320,Positive,Others
1321,Positive,Delivery
1322,Positive,Company
1323,Wrong Item,Missing Items
1324,Missing Items,Wrong Item
1325,Positive,Others
1326,Positive,Others
1327,Positive,Others
1328,Positive,Others
1329,Positive,Others
1330,Positive,Missing Items
1331,Delivery,Positive
1332,Positive,Others
1333,Positive,Others
1334,Positive,Others
1335,Positive,Others
1336,Positive,Others
1337,Positive,Delivery
1338,Positive,Others
1339,Positive,Others
1340,Positive,Others
1341,Positive,Company
1342,Positive,Delivery
1343,Positive,Delivery
1344,Positive,Company
1345,Delivery,Missing Items
1346,Missing Items,Delivery
1347,Delivery,Missing Items
1348,Positive,Delivery
1349,Delivery,Missing Items
1350,Delivery,Positive
1351,Positive,Delivery
1352,Positive,Delivery
1353,Wrong Item,Missing Items
1354,Missing Items,Delivery
1355,Positive,Company
1356,Missing Items,Wrong Item
1357,Missing Items,Wrong Item
1358,Positive,Delivery
1359,Delivery,Company
1360,Deffect,Missing Items
1361,Delivery,Missing Items
1362,Positive,Deffect
